start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
03-10-2019 01:51,7647491222410,7647491222410,03-10-2019 01:51,03-10-2019 03:20,89,9,9,7,7,2,2,18,500
30-10-2019 06:41,3569542461062,3569542461062,30-10-2019 06:41,30-10-2019 06:59,18,8,8,0,0,1,1,18,500
17-10-2019 19:42,3281053688302,3281053688302,17-10-2019 19:42,17-10-2019 20:01,19,8,8,8,8,2,1,18,500
30-10-2019 22:20,7138073841398,7138073841398,30-10-2019 22:20,30-10-2019 23:26,66,6,6,3,3,1,3,16,200
10-10-2019 02:47,8028947545262,8028947545262,10-10-2019 02:47,10-10-2019 03:07,20,7,7,8,8,1,2,17,300
15-10-2019 23:52,6273150378922,6273150378922,15-10-2019 23:52,16-10-2019 00:44,52,0,0,0,0,1,1,16,500
15-10-2019 21:05,3351716729615,3351716729615,15-10-2019 21:05,15-10-2019 22:28,83,5,5,1,1,2,1,16,200
03-10-2019 16:07,6951841261598,6951841261598,03-10-2019 16:07,03-10-2019 17:01,54,1,1,9,9,2,1,16,200
26-10-2019 17:25,7323736967897,7323736967897,26-10-2019 17:25,26-10-2019 18:49,84,8,8,6,6,1,3,16,300
02-10-2019 07:54,5033800895322,5033800895322,02-10-2019 07:54,02-10-2019 08:01,7,5,5,5,5,2,3,17,200
18-10-2019 10:01,6713582657014,6713582657014,18-10-2019 10:01,18-10-2019 10:56,55,0,0,6,6,1,1,16,404
05-10-2019 00:01,9998300168735,9998300168735,05-10-2019 00:01,05-10-2019 01:10,69,6,6,7,7,1,3,18,200
20-10-2019 19:01,0848937257159,0848937257159,20-10-2019 19:01,20-10-2019 20:04,63,3,3,8,8,2,2,17,200
23-10-2019 21:56,8615642853155,8615642853155,23-10-2019 21:56,23-10-2019 22:29,33,9,9,1,1,1,3,16,200
04-10-2019 23:49,1860512045342,1860512045342,04-10-2019 23:49,05-10-2019 00:45,56,6,6,9,9,2,3,16,300
13-10-2019 06:45,8684444194327,8684444194327,13-10-2019 06:45,13-10-2019 08:15,90,4,4,0,0,2,2,16,300
24-10-2019 15:32,4412220681288,4412220681288,24-10-2019 15:32,24-10-2019 16:09,37,2,2,7,7,2,3,17,200
30-10-2019 03:37,4350300920238,4350300920238,30-10-2019 03:37,30-10-2019 04:55,78,4,4,4,4,2,3,16,404
10-10-2019 00:53,5654900552267,5654900552267,10-10-2019 00:53,10-10-2019 01:42,49,9,9,9,9,1,1,17,500
12-10-2019 17:24,6482805693712,6482805693712,12-10-2019 17:24,12-10-2019 18:06,42,4,4,4,4,1,1,16,300
25-10-2019 21:57,2476041157765,2476041157765,25-10-2019 21:57,25-10-2019 22:13,16,2,2,7,7,1,2,18,200
15-10-2019 10:09,3218203027663,3218203027663,15-10-2019 10:09,15-10-2019 10:11,2,9,9,2,2,2,3,16,300
10-10-2019 15:17,3681731980383,3681731980383,10-10-2019 15:17,10-10-2019 15:42,25,4,4,0,0,1,2,16,200
28-10-2019 14:40,2333880422017,2333880422017,28-10-2019 14:40,28-10-2019 15:08,28,1,1,4,4,2,3,16,300
16-10-2019 01:00,5112211546491,5112211546491,16-10-2019 01:00,16-10-2019 01:39,39,1,1,9,9,2,1,16,200
09-10-2019 08:25,7376789771823,7376789771823,09-10-2019 08:25,09-10-2019 10:02,97,7,7,1,1,1,3,16,200
28-10-2019 02:46,3581752031339,3581752031339,28-10-2019 02:46,28-10-2019 03:57,71,3,3,4,4,1,3,18,200
19-10-2019 02:39,3323676916045,3323676916045,19-10-2019 02:39,19-10-2019 02:44,5,9,9,2,2,1,1,17,404
08-10-2019 22:36,2273448315288,2273448315288,08-10-2019 22:36,08-10-2019 23:30,54,2,2,4,4,2,1,17,500
09-10-2019 21:12,9817284624448,9817284624448,09-10-2019 21:12,09-10-2019 22:23,71,7,7,4,4,2,2,16,300
29-10-2019 03:28,8399633114156,8399633114156,29-10-2019 03:28,29-10-2019 04:14,46,7,7,5,5,1,2,18,500
20-10-2019 23:32,2405356509689,2405356509689,20-10-2019 23:32,21-10-2019 00:25,53,6,6,3,3,1,1,16,300
14-10-2019 12:48,3491617156785,3491617156785,14-10-2019 12:48,14-10-2019 14:24,96,9,9,3,3,1,1,18,200
11-10-2019 05:36,5020190893235,5020190893235,11-10-2019 05:36,11-10-2019 06:41,65,3,3,3,3,2,3,16,404
29-10-2019 14:17,9558299823827,9558299823827,29-10-2019 14:17,29-10-2019 15:49,92,8,8,5,5,1,1,18,200
30-10-2019 11:17,2016556141091,2016556141091,30-10-2019 11:17,30-10-2019 12:31,74,6,6,7,7,2,3,16,200
10-10-2019 21:45,9112743717401,9112743717401,10-10-2019 21:45,10-10-2019 22:55,70,3,3,3,3,1,2,16,200
