start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
27-09-2019 15:29,0263849245068,0263849245068,27-09-2019 15:29,27-09-2019 16:37,68,0,0,6,6,2,1,18,500
25-09-2019 14:36,7783122071208,7783122071208,25-09-2019 14:36,25-09-2019 15:18,42,2,2,5,5,1,3,18,404
25-09-2019 02:31,3143028593103,3143028593103,25-09-2019 02:31,25-09-2019 04:09,98,3,3,8,8,2,3,16,200
28-09-2019 12:46,0875112040276,0875112040276,28-09-2019 12:46,28-09-2019 13:19,33,3,3,0,0,2,3,18,500
03-09-2019 14:32,7711955367794,7711955367794,03-09-2019 14:32,03-09-2019 15:15,43,9,9,8,8,1,1,16,300
17-09-2019 23:21,0699064530013,0699064530013,17-09-2019 23:21,18-09-2019 00:32,71,6,6,3,3,2,1,17,200
21-09-2019 01:17,7956953047537,7956953047537,21-09-2019 01:17,21-09-2019 02:03,46,0,0,3,3,2,1,18,200
19-09-2019 03:13,7204341768837,7204341768837,19-09-2019 03:13,19-09-2019 03:47,34,2,2,0,0,1,1,16,200
03-09-2019 23:25,0708271119032,0708271119032,03-09-2019 23:25,04-09-2019 00:46,81,8,8,3,3,2,2,17,500
15-09-2019 04:23,3266774618523,3266774618523,15-09-2019 04:23,15-09-2019 04:30,7,0,0,1,1,2,2,16,300
03-09-2019 15:48,5712125952543,5712125952543,03-09-2019 15:48,03-09-2019 16:07,19,9,9,0,0,2,1,16,500
28-09-2019 03:58,9751730159756,9751730159756,28-09-2019 03:58,28-09-2019 04:10,12,9,9,0,0,2,1,16,200
06-09-2019 18:15,7779871436644,7779871436644,06-09-2019 18:15,06-09-2019 18:19,4,0,0,3,3,2,2,17,500
06-09-2019 09:48,7065004692498,7065004692498,06-09-2019 09:48,06-09-2019 11:02,74,5,5,8,8,1,1,16,200
06-09-2019 22:12,6893350524406,6893350524406,06-09-2019 22:12,06-09-2019 23:25,73,4,4,8,8,1,1,16,200
06-09-2019 20:02,7583834313056,7583834313056,06-09-2019 20:02,06-09-2019 21:26,84,6,6,3,3,2,1,18,300
18-09-2019 15:15,9647751828373,9647751828373,18-09-2019 15:15,18-09-2019 16:30,75,5,5,3,3,1,3,18,200
08-09-2019 17:09,4706573422887,4706573422887,08-09-2019 17:09,08-09-2019 17:38,29,5,5,3,3,1,1,16,200
25-09-2019 21:13,0837196650278,0837196650278,25-09-2019 21:13,25-09-2019 22:49,96,1,1,0,0,2,1,18,200
25-09-2019 07:59,1612238438756,1612238438756,25-09-2019 07:59,25-09-2019 09:26,87,1,1,2,2,1,3,18,200
14-09-2019 14:27,4391591591469,4391591591469,14-09-2019 14:27,14-09-2019 15:26,59,9,9,8,8,1,1,16,404
24-09-2019 18:33,9702639804210,9702639804210,24-09-2019 18:33,24-09-2019 19:33,60,8,8,2,2,1,1,17,200
29-09-2019 19:25,4739199277513,4739199277513,29-09-2019 19:25,29-09-2019 20:32,67,7,7,8,8,1,2,16,500
11-09-2019 20:22,0122668951063,0122668951063,11-09-2019 20:22,11-09-2019 20:57,35,2,2,9,9,1,1,17,300
18-09-2019 06:40,7596453470704,7596453470704,18-09-2019 06:40,18-09-2019 06:46,6,0,0,2,2,2,3,18,300
05-09-2019 05:23,4807448094123,4807448094123,05-09-2019 05:23,05-09-2019 06:39,76,6,6,8,8,2,2,16,300
01-09-2019 23:34,8453429561929,8453429561929,01-09-2019 23:34,01-09-2019 23:41,7,6,6,5,5,1,2,16,200
26-09-2019 15:47,7169654004502,7169654004502,26-09-2019 15:47,26-09-2019 16:51,64,3,3,4,4,1,2,18,200
01-09-2019 12:42,0710488001220,0710488001220,01-09-2019 12:42,01-09-2019 13:05,23,7,7,9,9,1,2,16,300
12-09-2019 14:11,8402532847775,8402532847775,12-09-2019 14:11,12-09-2019 15:36,85,9,9,3,3,1,3,16,404
18-09-2019 13:11,8140054423337,8140054423337,18-09-2019 13:11,18-09-2019 14:19,68,5,5,8,8,2,1,17,300
24-09-2019 00:45,0261925815359,0261925815359,24-09-2019 00:45,24-09-2019 01:05,20,5,5,9,9,2,2,18,404
25-09-2019 05:10,8977593161601,8977593161601,25-09-2019 05:10,25-09-2019 06:05,55,8,8,7,7,2,1,16,300
29-09-2019 04:48,7403048103131,7403048103131,29-09-2019 04:48,29-09-2019 05:55,67,3,3,5,5,1,3,17,500
16-09-2019 01:14,7419875794720,7419875794720,16-09-2019 01:14,16-09-2019 01:44,30,3,3,9,9,2,1,18,404
25-09-2019 20:34,9058831082852,9058831082852,25-09-2019 20:34,25-09-2019 21:48,74,1,1,7,7,1,3,16,200
24-09-2019 05:09,1668391618741,1668391618741,24-09-2019 05:09,24-09-2019 06:12,63,9,9,3,3,1,1,16,404
14-09-2019 16:25,3253410200511,3253410200511,14-09-2019 16:25,14-09-2019 16:32,7,5,5,5,5,2,2,16,500
14-09-2019 16:08,3693503187579,3693503187579,14-09-2019 16:08,14-09-2019 16:24,16,6,6,2,2,2,1,16,200
09-09-2019 11:41,3555745961610,3555745961610,09-09-2019 11:41,09-09-2019 12:29,48,0,0,3,3,2,1,16,200
08-09-2019 10:31,4025100254948,4025100254948,08-09-2019 10:31,08-09-2019 10:34,3,5,5,2,2,1,1,18,300
02-09-2019 19:22,3092971949684,3092971949684,02-09-2019 19:22,02-09-2019 20:42,80,6,6,9,9,1,3,18,200
25-09-2019 09:34,6247249700760,6247249700760,25-09-2019 09:34,25-09-2019 10:43,69,3,3,7,7,2,3,16,200
12-09-2019 23:57,8035285080076,8035285080076,12-09-2019 23:57,13-09-2019 01:10,73,2,2,1,1,2,2,16,200
07-09-2019 19:53,9663856548519,9663856548519,07-09-2019 19:54,07-09-2019 20:15,22,1,1,8,8,2,2,18,200
02-09-2019 23:43,8891926727923,8891926727923,02-09-2019 23:43,03-09-2019 01:19,96,8,8,1,1,2,1,18,200
08-09-2019 17:35,9841803509449,9841803509449,08-09-2019 17:35,08-09-2019 17:46,11,5,5,7,7,2,3,17,200
25-09-2019 06:22,6488714378486,6488714378486,25-09-2019 06:22,25-09-2019 06:27,5,4,4,0,0,1,2,18,500
14-09-2019 04:00,8142351810703,8142351810703,14-09-2019 04:00,14-09-2019 04:05,5,7,7,8,8,2,3,16,200
20-09-2019 02:16,8823850190765,8823850190765,20-09-2019 02:16,20-09-2019 03:45,89,8,8,3,3,1,2,17,200
05-09-2019 13:38,6951464668382,6951464668382,05-09-2019 13:38,05-09-2019 14:07,29,1,1,2,2,2,1,18,200
07-09-2019 05:43,8831486260556,8831486260556,07-09-2019 05:43,07-09-2019 07:22,99,7,7,7,7,1,2,16,200
27-09-2019 07:05,5899912827016,5899912827016,27-09-2019 07:05,27-09-2019 07:38,33,9,9,0,0,1,2,16,200
06-09-2019 19:15,0203415120226,0203415120226,06-09-2019 19:15,06-09-2019 20:45,90,5,5,7,7,1,1,16,300
23-09-2019 01:00,1734022242612,1734022242612,23-09-2019 01:00,23-09-2019 01:16,16,9,9,5,5,2,3,18,200
