start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
26-09-2018 18:53,5136098771849,5136098771849,26-09-2018 18:53,26-09-2018 19:24,31,1,1,2,2,1
27-09-2018 00:18,7424663814261,7424663814261,27-09-2018 00:18,27-09-2018 01:33,75,8,8,0,0,2
12-09-2018 10:54,6315685013909,6315685013909,12-09-2018 10:54,12-09-2018 12:17,83,2,2,6,6,1
03-09-2018 00:46,9688090659577,9688090659577,03-09-2018 00:46,03-09-2018 02:08,82,4,4,1,1,1
23-09-2018 16:01,6758663894678,6758663894678,23-09-2018 16:01,23-09-2018 16:54,53,2,2,5,5,1
21-09-2018 07:14,1048036347581,1048036347581,21-09-2018 07:14,21-09-2018 07:55,41,4,4,4,4,1
09-09-2018 07:52,3713145119529,3713145119529,09-09-2018 07:52,09-09-2018 09:15,83,7,7,3,3,2
17-09-2018 19:01,2630065462514,2630065462514,17-09-2018 19:01,17-09-2018 19:24,23,0,0,0,0,1
29-09-2018 17:27,3841833084258,3841833084258,29-09-2018 17:27,29-09-2018 18:23,56,7,7,1,1,2
02-09-2018 14:09,6467134030353,6467134030353,02-09-2018 14:09,02-09-2018 14:10,1,6,6,9,9,1
16-09-2018 18:44,8574704057982,8574704057982,16-09-2018 18:44,16-09-2018 20:17,93,4,4,2,2,2
25-09-2018 08:26,2192660727281,2192660727281,25-09-2018 08:26,25-09-2018 10:04,98,2,2,3,3,1
27-09-2018 19:48,2701319625719,2701319625719,27-09-2018 19:48,27-09-2018 20:21,33,4,4,0,0,1
23-09-2018 06:44,2357302429249,2357302429249,23-09-2018 06:44,23-09-2018 06:57,13,7,7,7,7,1
14-09-2018 13:19,8956027739196,8956027739196,14-09-2018 13:19,14-09-2018 13:21,2,4,4,6,6,2
06-09-2018 14:59,7009354346450,7009354346450,06-09-2018 14:59,06-09-2018 16:30,91,3,3,2,2,2
01-09-2018 19:15,0261599863439,0261599863439,01-09-2018 19:15,01-09-2018 20:30,75,8,8,4,4,1
18-09-2018 21:38,4398982404622,4398982404622,18-09-2018 21:38,18-09-2018 22:31,53,8,8,3,3,1
15-09-2018 12:04,1266034149329,1266034149329,15-09-2018 12:04,15-09-2018 12:13,9,5,5,1,1,2
26-09-2018 22:21,0766060535696,0766060535696,26-09-2018 22:21,26-09-2018 23:41,80,9,9,6,6,2
27-09-2018 10:36,7816911627816,7816911627816,27-09-2018 10:36,27-09-2018 12:11,95,5,5,4,4,2
19-09-2018 19:14,1281966827843,1281966827843,19-09-2018 19:14,19-09-2018 20:22,68,8,8,9,9,2
07-09-2018 23:39,3064184999421,3064184999421,07-09-2018 23:39,07-09-2018 23:56,17,8,8,0,0,1
09-09-2018 16:55,9603600316463,9603600316463,09-09-2018 16:55,09-09-2018 17:14,19,1,1,8,8,2
04-09-2018 02:01,2174303177853,2174303177853,04-09-2018 02:01,04-09-2018 03:12,71,5,5,2,2,2
24-09-2018 19:50,7547684513454,7547684513454,24-09-2018 19:50,24-09-2018 20:31,41,9,9,5,5,1
11-09-2018 01:13,4197892288458,4197892288458,11-09-2018 01:13,11-09-2018 02:08,55,8,8,5,5,2
11-09-2018 06:00,4656409196389,4656409196389,11-09-2018 06:00,11-09-2018 06:43,43,8,8,7,7,2
18-09-2018 15:28,0599979154731,0599979154731,18-09-2018 15:28,18-09-2018 16:56,88,0,0,2,2,1
04-09-2018 15:12,7512344502822,7512344502822,04-09-2018 15:12,04-09-2018 15:26,14,9,9,3,3,1
22-09-2018 21:37,7978936092931,7978936092931,22-09-2018 21:37,22-09-2018 22:20,43,7,7,4,4,1
01-09-2018 08:48,1577267303652,1577267303652,01-09-2018 08:48,01-09-2018 08:53,5,8,8,3,3,1
23-09-2018 19:26,7091961547746,7091961547746,23-09-2018 19:26,23-09-2018 20:53,87,2,2,4,4,2
06-09-2018 21:31,4117222630371,4117222630371,06-09-2018 21:31,06-09-2018 22:36,65,0,0,7,7,2
05-09-2018 11:14,5114894456395,5114894456395,05-09-2018 11:14,05-09-2018 12:38,84,2,2,7,7,2
06-09-2018 11:45,0422963840112,0422963840112,06-09-2018 11:45,06-09-2018 12:43,58,3,3,7,7,2
29-09-2018 22:11,9855254584010,9855254584010,29-09-2018 22:11,29-09-2018 22:31,20,4,4,3,3,2
24-09-2018 00:49,6738866408482,6738866408482,24-09-2018 00:49,24-09-2018 01:03,14,4,4,7,7,1
