start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
09-06-2023 10:25,6625302366785,6625302366785,09-06-2023 10:25,09-06-2023 10:47,22,9,9,9,9,2,3,16,404
06-06-2023 23:25,4415023138111,4415023138111,06-06-2023 23:25,06-06-2023 23:56,31,9,9,3,3,1,3,16,200
07-06-2023 06:56,4542739363117,4542739363117,07-06-2023 06:56,07-06-2023 06:57,1,9,9,7,7,2,1,16,200
05-06-2023 07:33,6947013242154,6947013242154,05-06-2023 07:33,05-06-2023 07:53,20,9,9,7,7,2,2,18,200
07-06-2023 06:20,6087513786868,6087513786868,07-06-2023 06:20,07-06-2023 07:31,71,3,3,2,2,1,2,18,404
06-06-2023 05:33,9844284140573,9844284140573,06-06-2023 05:33,06-06-2023 05:43,10,2,2,4,4,2,3,16,200
05-06-2023 14:50,9099647718907,9099647718907,05-06-2023 14:50,05-06-2023 15:14,24,1,1,5,5,1,3,17,200
03-06-2023 03:46,5959082049124,5959082049124,03-06-2023 03:46,03-06-2023 04:29,43,1,1,6,6,2,2,17,404
24-06-2023 13:09,4244215360855,4244215360855,24-06-2023 13:09,24-06-2023 13:24,15,4,4,5,5,2,3,18,300
26-06-2023 08:29,3829175835406,3829175835406,26-06-2023 08:29,26-06-2023 09:16,47,9,9,7,7,1,2,16,404
29-06-2023 21:32,1019194960106,1019194960106,29-06-2023 21:32,29-06-2023 22:14,42,1,1,6,6,1,1,18,500
25-06-2023 16:55,7773606262256,7773606262256,25-06-2023 16:55,25-06-2023 17:31,36,1,1,5,5,2,2,18,404
27-06-2023 08:59,9291118467478,9291118467478,27-06-2023 08:59,27-06-2023 09:00,1,5,5,7,7,1,2,18,200
04-06-2023 12:38,0081491609733,0081491609733,04-06-2023 12:38,04-06-2023 13:47,69,4,4,1,1,1,1,16,300
19-06-2023 14:38,1146612673418,1146612673418,19-06-2023 14:38,19-06-2023 15:17,39,9,9,4,4,2,3,16,404
28-06-2023 18:46,9972743212398,9972743212398,28-06-2023 18:46,28-06-2023 19:12,26,3,3,7,7,2,1,18,404
11-06-2023 02:43,1457897199249,1457897199249,11-06-2023 02:43,11-06-2023 03:21,38,3,3,3,3,2,2,16,404
17-06-2023 17:53,8949437501728,8949437501728,17-06-2023 17:53,17-06-2023 18:17,24,3,3,0,0,2,1,17,200
28-06-2023 09:25,2809501564829,2809501564829,28-06-2023 09:25,28-06-2023 09:28,3,7,7,2,2,1,2,16,300
14-06-2023 17:47,2546435414687,2546435414687,14-06-2023 17:47,14-06-2023 18:46,59,5,5,6,6,2,1,17,200
20-06-2023 23:13,2599255992649,2599255992649,20-06-2023 23:13,21-06-2023 00:01,48,6,6,0,0,1,1,18,200
21-06-2023 23:52,9226154905382,9226154905382,21-06-2023 23:52,22-06-2023 01:07,75,1,1,0,0,2,1,17,300
29-06-2023 09:10,5625202311446,5625202311446,29-06-2023 09:10,29-06-2023 09:19,9,6,6,6,6,2,1,16,500
25-06-2023 23:03,8330855222748,8330855222748,25-06-2023 23:03,25-06-2023 23:57,54,7,7,3,3,1,1,18,200
21-06-2023 20:42,1664257736050,1664257736050,21-06-2023 20:42,21-06-2023 22:21,99,2,2,2,2,2,3,16,200
28-06-2023 12:08,8729705140674,8729705140674,28-06-2023 12:08,28-06-2023 12:43,35,6,6,8,8,2,3,16,300
03-06-2023 15:17,3888004865579,3888004865579,03-06-2023 15:17,03-06-2023 15:36,19,8,8,5,5,2,2,18,200
28-06-2023 17:19,9510186615659,9510186615659,28-06-2023 17:19,28-06-2023 18:02,43,8,8,2,2,1,1,16,200
