start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
04-11-2022 03:54,8865257123050,8865257123050,04-11-2022 03:54,04-11-2022 04:23,29,8,8,2,2,1,1,16,200
11-11-2022 06:15,3779433729278,3779433729278,11-11-2022 06:15,11-11-2022 07:45,90,6,6,5,5,2,1,18,404
07-11-2022 02:04,0545658074188,0545658074188,07-11-2022 02:04,07-11-2022 02:15,11,3,3,9,9,1,3,17,500
02-11-2022 14:25,7493401910240,7493401910240,02-11-2022 14:25,02-11-2022 14:27,2,7,7,3,3,1,3,17,300
13-11-2022 19:10,0345278946169,0345278946169,13-11-2022 19:10,13-11-2022 19:47,37,4,4,3,3,1,2,17,404
02-11-2022 08:51,6911717958094,6911717958094,02-11-2022 08:51,02-11-2022 09:47,56,5,5,6,6,2,1,17,200
20-11-2022 07:04,6581128176351,6581128176351,20-11-2022 07:04,20-11-2022 08:12,68,4,4,7,7,1,3,16,500
24-11-2022 05:56,7906190133436,7906190133436,24-11-2022 05:56,24-11-2022 06:41,45,2,2,2,2,2,2,16,200
04-11-2022 07:22,3286521442219,3286521442219,04-11-2022 07:22,04-11-2022 07:35,13,1,1,0,0,1,2,16,200
28-11-2022 10:32,0003718298931,0003718298931,28-11-2022 10:32,28-11-2022 11:04,32,8,8,2,2,2,3,17,500
19-11-2022 15:16,8126833423559,8126833423559,19-11-2022 15:16,19-11-2022 16:32,76,9,9,8,8,2,2,18,500
09-11-2022 04:44,4422258669129,4422258669129,09-11-2022 04:44,09-11-2022 06:12,88,0,0,5,5,1,3,18,500
27-11-2022 03:01,9171159872794,9171159872794,27-11-2022 03:01,27-11-2022 03:10,9,4,4,7,7,1,2,16,500
04-11-2022 23:20,6382881485617,6382881485617,04-11-2022 23:20,05-11-2022 00:48,88,8,8,2,2,2,1,18,500
12-11-2022 11:20,2952091769763,2952091769763,12-11-2022 11:20,12-11-2022 12:29,69,8,8,4,4,1,2,18,300
02-11-2022 08:20,1107433376469,1107433376469,02-11-2022 08:20,02-11-2022 08:26,6,2,2,1,1,1,1,18,300
12-11-2022 11:46,6173214800531,6173214800531,12-11-2022 11:46,12-11-2022 12:01,15,9,9,1,1,2,2,16,200
15-11-2022 22:23,9108742936496,9108742936496,15-11-2022 22:23,15-11-2022 23:01,38,5,5,2,2,1,1,16,200
14-11-2022 07:55,8121910262882,8121910262882,14-11-2022 07:55,14-11-2022 08:35,40,6,6,3,3,2,1,16,200
21-11-2022 11:47,4005782216024,4005782216024,21-11-2022 11:47,21-11-2022 13:07,80,2,2,4,4,1,2,16,200
14-11-2022 00:15,6976967602188,6976967602188,14-11-2022 00:15,14-11-2022 01:36,81,2,2,2,2,1,2,17,200
12-11-2022 18:21,9254756344528,9254756344528,12-11-2022 18:21,12-11-2022 18:21,0,0,0,2,2,1,3,16,200
13-11-2022 02:35,8478795711152,8478795711152,13-11-2022 02:35,13-11-2022 03:18,43,2,2,5,5,2,1,16,200
18-11-2022 21:36,6860706204404,6860706204404,18-11-2022 21:36,18-11-2022 22:22,46,4,4,0,0,2,2,18,200
27-11-2022 18:39,3278642627242,3278642627242,27-11-2022 18:39,27-11-2022 20:18,99,5,5,1,1,1,1,16,404
01-11-2022 08:47,5765983175459,5765983175459,01-11-2022 08:47,01-11-2022 09:41,54,3,3,3,3,1,3,16,200
21-11-2022 21:38,4345524121897,4345524121897,21-11-2022 21:38,21-11-2022 21:56,18,6,6,3,3,1,3,16,200
11-11-2022 07:46,4087893463994,4087893463994,11-11-2022 07:46,11-11-2022 09:11,85,8,8,0,0,1,2,17,200
06-11-2022 17:36,8580604496204,8580604496204,06-11-2022 17:36,06-11-2022 18:17,41,4,4,2,2,2,1,16,200
19-11-2022 21:01,5118336643483,5118336643483,19-11-2022 21:01,19-11-2022 21:28,27,6,6,7,7,2,1,18,300
28-11-2022 10:52,3666532529886,3666532529886,28-11-2022 10:52,28-11-2022 11:51,59,9,9,2,2,1,2,16,200
14-11-2022 10:47,6011091288221,6011091288221,14-11-2022 10:47,14-11-2022 12:03,76,4,4,3,3,1,1,16,500
21-11-2022 15:38,0229296886626,0229296886626,21-11-2022 15:38,21-11-2022 15:53,15,9,9,4,4,1,3,18,200
28-11-2022 05:44,4694839082856,4694839082856,28-11-2022 05:44,28-11-2022 06:58,74,3,3,0,0,1,2,16,404
15-11-2022 17:43,3841768332829,3841768332829,15-11-2022 17:43,15-11-2022 18:27,44,9,9,5,5,1,2,16,200
20-11-2022 13:56,0860408404836,0860408404836,20-11-2022 13:56,20-11-2022 15:10,74,5,5,3,3,2,1,16,500
18-11-2022 23:33,2039520298204,2039520298204,18-11-2022 23:33,19-11-2022 00:12,39,6,6,0,0,1,1,16,200
13-11-2022 00:17,8198705295587,8198705295587,13-11-2022 00:17,13-11-2022 01:51,94,0,0,4,4,1,1,16,300
25-11-2022 11:50,8122895238468,8122895238468,25-11-2022 11:50,25-11-2022 13:13,83,7,7,2,2,2,1,16,200
13-11-2022 07:42,8415645719565,8415645719565,13-11-2022 07:42,13-11-2022 09:19,97,6,6,9,9,2,3,18,300
28-11-2022 13:49,4137416079805,4137416079805,28-11-2022 13:49,28-11-2022 15:24,95,8,8,2,2,1,1,17,200
08-11-2022 20:02,8844783303117,8844783303117,08-11-2022 20:02,08-11-2022 20:55,53,7,7,2,2,1,1,16,300
24-11-2022 20:32,0959502010700,0959502010700,24-11-2022 20:32,24-11-2022 21:11,39,4,4,1,1,2,1,17,200
03-11-2022 21:23,8818264501381,8818264501381,03-11-2022 21:23,03-11-2022 22:31,68,7,7,1,1,2,1,18,500
08-11-2022 13:20,7520016707964,7520016707964,08-11-2022 13:20,08-11-2022 14:18,58,7,7,2,2,1,1,17,200
02-11-2022 06:20,3806679472364,3806679472364,02-11-2022 06:20,02-11-2022 06:33,13,2,2,8,8,2,2,18,200
02-11-2022 16:35,7158462462299,7158462462299,02-11-2022 16:35,02-11-2022 17:11,36,1,1,4,4,2,1,16,500
12-11-2022 16:10,2690631772797,2690631772797,12-11-2022 16:10,12-11-2022 16:36,26,1,1,5,5,1,3,17,404
17-11-2022 21:11,7345235202410,7345235202410,17-11-2022 21:11,17-11-2022 21:33,22,7,7,8,8,2,3,16,200
07-11-2022 00:15,7246269199627,7246269199627,07-11-2022 00:15,07-11-2022 00:56,41,6,6,5,5,1,1,18,200
22-11-2022 13:49,8610869878179,8610869878179,22-11-2022 13:49,22-11-2022 14:00,11,6,6,7,7,2,2,16,404
15-11-2022 14:35,2956449352008,2956449352008,15-11-2022 14:35,15-11-2022 15:35,60,3,3,3,3,2,3,16,500
25-11-2022 17:51,0558694131594,0558694131594,25-11-2022 17:51,25-11-2022 18:52,61,7,7,0,0,2,3,16,200
18-11-2022 16:19,2789698608887,2789698608887,18-11-2022 16:19,18-11-2022 16:28,9,6,6,5,5,1,3,17,300
20-11-2022 10:36,2714987262955,2714987262955,20-11-2022 10:36,20-11-2022 11:58,82,0,0,8,8,2,2,18,500
21-11-2022 15:58,1327022231484,1327022231484,21-11-2022 15:58,21-11-2022 17:08,70,2,2,0,0,2,3,18,500
29-11-2022 20:53,6527786279861,6527786279861,29-11-2022 20:53,29-11-2022 21:25,32,7,7,5,5,1,1,18,500
26-11-2022 19:03,4918721986147,4918721986147,26-11-2022 19:03,26-11-2022 20:12,69,6,6,1,1,1,1,16,200
