start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
10-05-2023 18:27,3601299814144,3601299814144,10-05-2023 18:27,10-05-2023 19:26,59,4,4,7,7,1,1,16,404
12-05-2023 11:46,7012061060184,7012061060184,12-05-2023 11:46,12-05-2023 12:41,55,8,8,5,5,2,2,17,200
26-05-2023 18:42,8859591141661,8859591141661,26-05-2023 18:42,26-05-2023 19:11,29,6,6,0,0,2,1,16,200
29-05-2023 21:25,8981302699121,8981302699121,29-05-2023 21:25,29-05-2023 22:40,75,3,3,2,2,1,3,16,200
20-05-2023 10:01,7815423352802,7815423352802,20-05-2023 10:01,20-05-2023 10:31,30,4,4,8,8,1,2,16,404
15-05-2023 20:17,2593786680388,2593786680388,15-05-2023 20:17,15-05-2023 20:38,21,7,7,0,0,1,2,18,200
24-05-2023 20:33,1149251367044,1149251367044,24-05-2023 20:33,24-05-2023 20:51,18,7,7,2,2,2,2,18,404
03-05-2023 01:12,5174970777713,5174970777713,03-05-2023 01:12,03-05-2023 01:30,18,3,3,3,3,2,1,16,200
14-05-2023 09:13,4860061582693,4860061582693,14-05-2023 09:13,14-05-2023 09:29,16,6,6,7,7,2,2,16,300
23-05-2023 13:36,2286930479423,2286930479423,23-05-2023 13:36,23-05-2023 15:10,94,7,7,7,7,1,3,16,300
18-05-2023 17:25,3644605419410,3644605419410,18-05-2023 17:25,18-05-2023 18:16,51,1,1,8,8,1,2,16,404
30-05-2023 10:49,9563833858200,9563833858200,30-05-2023 10:49,30-05-2023 11:25,36,5,5,1,1,2,3,16,500
30-05-2023 13:20,9545373478877,9545373478877,30-05-2023 13:20,30-05-2023 14:58,98,5,5,3,3,2,3,16,404
07-05-2023 22:00,4678189326809,4678189326809,07-05-2023 22:00,07-05-2023 22:29,29,0,0,4,4,1,3,16,200
09-05-2023 17:03,9528834477939,9528834477939,09-05-2023 17:03,09-05-2023 18:09,66,0,0,3,3,1,3,17,200
09-05-2023 06:55,3135048135889,3135048135889,09-05-2023 06:55,09-05-2023 08:19,84,1,1,7,7,2,3,18,200
04-05-2023 09:27,8246854584291,8246854584291,04-05-2023 09:27,04-05-2023 10:05,38,8,8,0,0,1,3,16,200
22-05-2023 17:59,3767006324625,3767006324625,22-05-2023 17:59,22-05-2023 18:14,15,1,1,0,0,2,3,16,200
17-05-2023 21:29,1135487931560,1135487931560,17-05-2023 21:29,17-05-2023 22:09,40,2,2,0,0,1,1,16,200
19-05-2023 08:02,1558909099065,1558909099065,19-05-2023 08:02,19-05-2023 09:12,70,2,2,9,9,2,3,18,404
16-05-2023 04:15,3961275244141,3961275244141,16-05-2023 04:15,16-05-2023 05:08,53,5,5,6,6,1,3,18,300
30-05-2023 02:22,4050826120843,4050826120843,30-05-2023 02:22,30-05-2023 02:57,35,3,3,1,1,2,1,16,200
05-05-2023 21:17,7886133516711,7886133516711,05-05-2023 21:17,05-05-2023 22:53,96,6,6,9,9,2,1,16,200
29-05-2023 17:28,9774780385665,9774780385665,29-05-2023 17:28,29-05-2023 17:56,28,6,6,8,8,2,2,18,200
08-05-2023 05:52,4928229180164,4928229180164,08-05-2023 05:52,08-05-2023 06:29,37,8,8,7,7,2,3,18,500
04-05-2023 16:03,5716939615080,5716939615080,04-05-2023 16:03,04-05-2023 17:14,71,3,3,1,1,1,3,16,200
08-05-2023 09:53,7606094539436,7606094539436,08-05-2023 09:53,08-05-2023 10:34,41,4,4,6,6,2,2,16,300
06-05-2023 20:40,3216841129294,3216841129294,06-05-2023 20:40,06-05-2023 20:44,4,0,0,3,3,2,3,16,500
03-05-2023 13:46,9666667486769,9666667486769,03-05-2023 13:46,03-05-2023 15:08,82,2,2,6,6,2,3,18,300
10-05-2023 07:01,0507441892518,0507441892518,10-05-2023 07:01,10-05-2023 08:06,65,2,2,9,9,1,1,16,200
22-05-2023 09:08,4223268829058,4223268829058,22-05-2023 09:08,22-05-2023 10:45,97,8,8,4,4,2,2,18,200
19-05-2023 19:52,4796767128019,4796767128019,19-05-2023 19:52,19-05-2023 21:25,93,2,2,5,5,1,2,16,200
25-05-2023 13:15,9455196816153,9455196816153,25-05-2023 13:15,25-05-2023 13:46,31,0,0,6,6,2,2,16,200
26-05-2023 02:17,2108742411484,2108742411484,26-05-2023 02:17,26-05-2023 02:57,40,3,3,0,0,1,2,16,300
26-05-2023 12:20,3245729233281,3245729233281,26-05-2023 12:20,26-05-2023 12:54,34,9,9,9,9,1,3,18,200
01-05-2023 19:10,4375882196468,4375882196468,01-05-2023 19:10,01-05-2023 19:32,22,0,0,5,5,2,3,17,404
13-05-2023 20:39,0395950503284,0395950503284,13-05-2023 20:39,13-05-2023 22:00,81,2,2,1,1,1,2,17,404
22-05-2023 23:32,6182523100162,6182523100162,22-05-2023 23:32,23-05-2023 00:21,49,7,7,3,3,2,2,18,200
18-05-2023 11:26,9875587124396,9875587124396,18-05-2023 11:26,18-05-2023 12:55,89,6,6,7,7,2,3,18,404
08-05-2023 06:55,0142724057701,0142724057701,08-05-2023 06:55,08-05-2023 07:49,54,7,7,8,8,1,1,18,200
26-05-2023 01:16,3081246548172,3081246548172,26-05-2023 01:16,26-05-2023 02:11,55,6,6,2,2,1,1,16,300
16-05-2023 23:46,3253609630898,3253609630898,16-05-2023 23:46,17-05-2023 01:14,88,7,7,5,5,1,1,18,200
26-05-2023 04:18,7749647516001,7749647516001,26-05-2023 04:18,26-05-2023 05:21,63,9,9,4,4,1,2,16,200
12-05-2023 05:05,5138449428454,5138449428454,12-05-2023 05:05,12-05-2023 05:17,12,2,2,3,3,2,3,18,200
07-05-2023 05:04,9740655823128,9740655823128,07-05-2023 05:04,07-05-2023 05:21,17,6,6,1,1,1,1,18,200
07-05-2023 19:30,3896182647136,3896182647136,07-05-2023 19:30,07-05-2023 19:39,9,9,9,3,3,2,2,16,200
14-05-2023 20:11,5113863184513,5113863184513,14-05-2023 20:11,14-05-2023 21:32,81,3,3,9,9,2,2,16,300
13-05-2023 08:06,1179841351618,1179841351618,13-05-2023 08:06,13-05-2023 09:41,95,2,2,8,8,2,2,16,200
16-05-2023 10:07,5034246207287,5034246207287,16-05-2023 10:07,16-05-2023 10:27,20,6,6,5,5,2,2,18,200
15-05-2023 23:46,1164824977484,1164824977484,15-05-2023 23:46,16-05-2023 01:14,88,9,9,3,3,1,2,16,404
24-05-2023 01:39,8158813989764,8158813989764,24-05-2023 01:39,24-05-2023 02:00,21,0,0,0,0,2,1,18,200
30-05-2023 01:35,4538184161254,4538184161254,30-05-2023 01:35,30-05-2023 02:54,79,7,7,8,8,2,3,16,200
01-05-2023 18:36,2650757778089,2650757778089,01-05-2023 18:36,01-05-2023 19:38,62,4,4,1,1,2,2,16,300
15-05-2023 23:26,9052363106866,9052363106866,15-05-2023 23:26,15-05-2023 23:49,23,5,5,7,7,1,1,18,300
03-05-2023 19:14,8435510412844,8435510412844,03-05-2023 19:14,03-05-2023 20:31,77,5,5,8,8,1,2,16,200
09-05-2023 20:58,9991454355052,9991454355052,09-05-2023 20:58,09-05-2023 22:20,82,9,9,4,4,1,2,17,300
30-05-2023 14:20,3479361997661,3479361997661,30-05-2023 14:20,30-05-2023 15:40,80,3,3,2,2,2,1,18,200
05-05-2023 23:36,4795790316619,4795790316619,05-05-2023 23:36,06-05-2023 00:58,82,6,6,2,2,1,1,16,300
28-05-2023 04:36,4533193488955,4533193488955,28-05-2023 04:36,28-05-2023 05:31,55,8,8,1,1,1,1,16,300
22-05-2023 09:19,0250128439737,0250128439737,22-05-2023 09:19,22-05-2023 09:39,20,6,6,6,6,2,3,18,200
06-05-2023 17:56,5949977794405,5949977794405,06-05-2023 17:56,06-05-2023 18:53,57,6,6,9,9,1,3,18,200
03-05-2023 10:54,3120184613833,3120184613833,03-05-2023 10:54,03-05-2023 11:22,28,6,6,1,1,1,3,16,200
06-05-2023 23:15,7000462182284,7000462182284,06-05-2023 23:15,07-05-2023 00:21,66,7,7,0,0,2,2,18,200
28-05-2023 16:08,4446983020392,4446983020392,28-05-2023 16:08,28-05-2023 17:45,97,0,0,1,1,1,3,16,300
20-05-2023 16:14,2141864842611,2141864842611,20-05-2023 16:14,20-05-2023 17:52,98,5,5,7,7,1,1,18,200
24-05-2023 22:01,6834134022297,6834134022297,24-05-2023 22:01,24-05-2023 22:27,26,4,4,6,6,2,2,16,200
17-05-2023 17:05,5557168676673,5557168676673,17-05-2023 17:05,17-05-2023 17:05,0,0,0,7,7,1,1,18,300
28-05-2023 14:52,3908966202867,3908966202867,28-05-2023 14:52,28-05-2023 15:41,49,2,2,8,8,1,2,18,200
22-05-2023 08:56,5326467140379,5326467140379,22-05-2023 08:56,22-05-2023 09:37,41,1,1,1,1,1,1,16,500
25-05-2023 09:19,9982435597239,9982435597239,25-05-2023 09:19,25-05-2023 09:35,16,4,4,7,7,2,1,16,500
04-05-2023 09:35,3666144961076,3666144961076,04-05-2023 09:35,04-05-2023 10:08,33,9,9,3,3,2,2,18,300
21-05-2023 11:12,8810796532498,8810796532498,21-05-2023 11:12,21-05-2023 12:31,79,9,9,9,9,1,2,16,404
08-05-2023 01:38,5889396594047,5889396594047,08-05-2023 01:39,08-05-2023 01:54,16,6,6,3,3,1,2,16,404
06-05-2023 22:03,1143815883797,1143815883797,06-05-2023 22:03,06-05-2023 23:06,63,6,6,0,0,2,2,18,500
16-05-2023 13:35,1391502917365,1391502917365,16-05-2023 13:35,16-05-2023 15:04,89,6,6,0,0,2,2,17,200
08-05-2023 10:57,2295135604285,2295135604285,08-05-2023 10:57,08-05-2023 11:08,11,0,0,6,6,2,1,17,300
24-05-2023 18:06,9198663026813,9198663026813,24-05-2023 18:06,24-05-2023 19:01,55,1,1,0,0,1,2,17,200
29-05-2023 05:24,3996916614727,3996916614727,29-05-2023 05:24,29-05-2023 06:37,73,3,3,8,8,1,3,16,200
24-05-2023 18:08,6279121346885,6279121346885,24-05-2023 18:09,24-05-2023 18:49,41,9,9,7,7,1,1,17,404
14-05-2023 12:37,9365389992315,9365389992315,14-05-2023 12:37,14-05-2023 13:54,77,1,1,8,8,2,3,16,300
01-05-2023 15:11,0141354947138,0141354947138,01-05-2023 15:11,01-05-2023 15:12,1,5,5,5,5,1,1,17,200
14-05-2023 07:53,1755852251957,1755852251957,14-05-2023 07:53,14-05-2023 08:19,26,5,5,4,4,2,1,16,300
20-05-2023 20:43,5338402064255,5338402064255,20-05-2023 20:43,20-05-2023 22:00,77,2,2,0,0,1,1,18,200
30-05-2023 16:13,5213406112567,5213406112567,30-05-2023 16:13,30-05-2023 17:39,86,2,2,0,0,1,3,16,300
01-05-2023 11:47,9200508244558,9200508244558,01-05-2023 11:47,01-05-2023 11:55,8,5,5,7,7,1,1,17,200
15-05-2023 06:16,7754376394474,7754376394474,15-05-2023 06:16,15-05-2023 07:54,98,2,2,7,7,1,1,17,300
18-05-2023 07:14,9789929926280,9789929926280,18-05-2023 07:14,18-05-2023 07:41,27,2,2,5,5,2,3,17,200
28-05-2023 00:45,7822721477491,7822721477491,28-05-2023 00:45,28-05-2023 01:10,25,4,4,0,0,2,1,18,300
27-05-2023 02:25,4563154729562,4563154729562,27-05-2023 02:25,27-05-2023 02:48,23,7,7,2,2,1,2,18,200
04-05-2023 12:46,8366952613660,8366952613660,04-05-2023 12:46,04-05-2023 13:06,20,2,2,8,8,2,3,16,200
29-05-2023 06:35,8925449071886,8925449071886,29-05-2023 06:35,29-05-2023 07:09,34,6,6,7,7,1,3,17,500
16-05-2023 23:03,4279338230412,4279338230412,16-05-2023 23:03,16-05-2023 23:22,19,0,0,8,8,2,3,16,404
25-05-2023 16:42,6983159587528,6983159587528,25-05-2023 16:42,25-05-2023 17:54,72,0,0,0,0,2,3,16,200
04-05-2023 13:19,8560180275921,8560180275921,04-05-2023 13:19,04-05-2023 14:53,94,6,6,7,7,2,1,16,200
19-05-2023 02:24,7560712483652,7560712483652,19-05-2023 02:24,19-05-2023 02:44,20,7,7,3,3,1,2,17,200
07-05-2023 18:19,7010162848770,7010162848770,07-05-2023 18:19,07-05-2023 19:22,63,1,1,8,8,2,3,17,200
