start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
26-11-2021 16:32,6619734450253,6619734450253,26-11-2021 16:32,26-11-2021 17:14,42,6,6,0,0,2,3,18,500
12-11-2021 08:08,7275025016287,7275025016287,12-11-2021 08:08,12-11-2021 09:31,83,7,7,1,1,1,2,17,200
01-11-2021 00:33,9211361220564,9211361220564,01-11-2021 00:33,01-11-2021 01:13,40,2,2,0,0,2,2,18,500
16-11-2021 01:36,4623592740633,4623592740633,16-11-2021 01:36,16-11-2021 02:59,83,7,7,9,9,1,1,18,200
12-11-2021 06:42,5407692310292,5407692310292,12-11-2021 06:42,12-11-2021 08:15,93,4,4,8,8,2,2,16,500
27-11-2021 22:29,0570196766314,0570196766314,27-11-2021 22:29,27-11-2021 23:49,80,4,4,1,1,1,2,16,404
04-11-2021 17:02,2738020862961,2738020862961,04-11-2021 17:02,04-11-2021 18:23,81,3,3,4,4,1,2,16,200
12-11-2021 09:50,2095203587323,2095203587323,12-11-2021 09:50,12-11-2021 11:00,70,2,2,9,9,2,2,16,500
10-11-2021 01:07,5521354864124,5521354864124,10-11-2021 01:07,10-11-2021 01:47,40,0,0,4,4,2,2,16,200
21-11-2021 05:27,0372958937590,0372958937590,21-11-2021 05:27,21-11-2021 05:46,19,4,4,3,3,1,1,18,200
28-11-2021 09:16,9081384782212,9081384782212,28-11-2021 09:16,28-11-2021 10:33,77,0,0,9,9,2,3,18,300
22-11-2021 16:30,2862813526877,2862813526877,22-11-2021 16:30,22-11-2021 17:48,78,2,2,5,5,1,3,18,404
10-11-2021 22:37,8877410627757,8877410627757,10-11-2021 22:37,10-11-2021 22:39,2,2,2,1,1,1,1,18,200
18-11-2021 17:26,4877064660006,4877064660006,18-11-2021 17:26,18-11-2021 18:15,49,1,1,0,0,2,1,18,200
07-11-2021 05:04,2170064724926,2170064724926,07-11-2021 05:04,07-11-2021 06:19,75,0,0,0,0,2,3,17,300
08-11-2021 16:26,5748671721200,5748671721200,08-11-2021 16:26,08-11-2021 17:31,65,6,6,9,9,2,3,16,404
14-11-2021 22:30,7127930176626,7127930176626,14-11-2021 22:30,14-11-2021 23:53,83,9,9,3,3,1,2,16,200
17-11-2021 19:35,6222927723312,6222927723312,17-11-2021 19:35,17-11-2021 20:53,78,0,0,6,6,2,3,17,300
15-11-2021 09:22,0870303639441,0870303639441,15-11-2021 09:22,15-11-2021 10:54,92,1,1,7,7,2,3,17,200
24-11-2021 15:44,8737336815615,8737336815615,24-11-2021 15:44,24-11-2021 16:07,23,7,7,6,6,2,1,16,404
10-11-2021 11:39,0150889835418,0150889835418,10-11-2021 11:39,10-11-2021 11:41,2,2,2,1,1,2,2,18,404
29-11-2021 00:30,6538901488978,6538901488978,29-11-2021 00:30,29-11-2021 01:10,40,7,7,6,6,2,3,18,500
18-11-2021 20:59,8169226169018,8169226169018,18-11-2021 20:59,18-11-2021 21:09,10,6,6,9,9,2,2,18,200
24-11-2021 07:21,2284974322017,2284974322017,24-11-2021 07:21,24-11-2021 07:52,31,9,9,6,6,2,2,16,500
28-11-2021 10:36,8895146293236,8895146293236,28-11-2021 10:36,28-11-2021 10:41,5,0,0,4,4,2,3,17,200
07-11-2021 17:47,6386754264667,6386754264667,07-11-2021 17:47,07-11-2021 18:32,45,8,8,9,9,2,2,16,500
27-11-2021 15:55,3013376885677,3013376885677,27-11-2021 15:55,27-11-2021 16:55,60,5,5,4,4,1,2,18,200
21-11-2021 06:46,8817930758699,8817930758699,21-11-2021 06:46,21-11-2021 06:52,6,9,9,6,6,1,1,16,200
09-11-2021 07:16,8736132163980,8736132163980,09-11-2021 07:16,09-11-2021 07:19,3,6,6,1,1,2,1,18,200
02-11-2021 06:35,0462737743894,0462737743894,02-11-2021 06:35,02-11-2021 08:14,99,1,1,3,3,2,3,16,200
27-11-2021 15:22,4463666781771,4463666781771,27-11-2021 15:22,27-11-2021 16:11,49,6,6,1,1,2,3,18,200
17-11-2021 02:39,0007209121992,0007209121992,17-11-2021 02:39,17-11-2021 03:34,55,8,8,2,2,2,1,16,200
09-11-2021 07:49,8572216050899,8572216050899,09-11-2021 07:49,09-11-2021 09:21,92,8,8,3,3,2,1,18,200
06-11-2021 18:57,9822559143113,9822559143113,06-11-2021 18:57,06-11-2021 19:25,28,4,4,8,8,2,1,18,200
08-11-2021 18:07,6263974902600,6263974902600,08-11-2021 18:07,08-11-2021 18:51,44,6,6,1,1,2,3,17,200
25-11-2021 17:22,9234321095712,9234321095712,25-11-2021 17:22,25-11-2021 18:18,56,4,4,5,5,1,2,16,500
05-11-2021 23:27,7501582157516,7501582157516,05-11-2021 23:27,06-11-2021 00:45,78,9,9,0,0,1,3,16,300
10-11-2021 01:08,5876628349611,5876628349611,10-11-2021 01:08,10-11-2021 02:13,65,3,3,4,4,1,1,17,300
28-11-2021 10:32,4346689070979,4346689070979,28-11-2021 10:32,28-11-2021 11:37,65,0,0,5,5,2,1,18,200
07-11-2021 00:46,3806224328365,3806224328365,07-11-2021 00:46,07-11-2021 01:41,55,1,1,0,0,1,2,18,500
02-11-2021 10:13,2800323342872,2800323342872,02-11-2021 10:13,02-11-2021 11:28,75,6,6,4,4,2,1,18,500
16-11-2021 07:45,6281578467255,6281578467255,16-11-2021 07:45,16-11-2021 08:09,24,7,7,3,3,1,1,16,200
13-11-2021 14:53,5574009381274,5574009381274,13-11-2021 14:53,13-11-2021 15:28,35,9,9,9,9,1,3,17,200
13-11-2021 00:21,7094942165298,7094942165298,13-11-2021 00:21,13-11-2021 00:56,35,0,0,6,6,2,1,18,500
19-11-2021 08:24,5404293493017,5404293493017,19-11-2021 08:24,19-11-2021 09:28,64,7,7,1,1,1,1,18,404
19-11-2021 03:40,9265674393330,9265674393330,19-11-2021 03:40,19-11-2021 04:30,50,0,0,7,7,2,3,16,300
12-11-2021 09:58,8788180256433,8788180256433,12-11-2021 09:58,12-11-2021 10:26,28,3,3,4,4,1,2,18,404
12-11-2021 01:22,1717987507111,1717987507111,12-11-2021 01:22,12-11-2021 01:48,26,4,4,5,5,1,1,18,404
13-11-2021 17:18,2583537655975,2583537655975,13-11-2021 17:18,13-11-2021 18:16,58,3,3,6,6,1,2,18,200
18-11-2021 08:38,0706536432149,0706536432149,18-11-2021 08:38,18-11-2021 09:28,50,1,1,7,7,1,1,18,200
20-11-2021 12:00,4221908927753,4221908927753,20-11-2021 12:00,20-11-2021 13:03,63,9,9,2,2,1,2,18,404
27-11-2021 23:36,9223276045165,9223276045165,27-11-2021 23:36,28-11-2021 00:11,35,1,1,8,8,2,2,18,300
10-11-2021 20:19,6660066191318,6660066191318,10-11-2021 20:19,10-11-2021 20:35,16,6,6,5,5,2,2,17,200
25-11-2021 19:50,2004348768717,2004348768717,25-11-2021 19:50,25-11-2021 20:37,47,1,1,2,2,2,3,16,404
11-11-2021 12:17,5219839911957,5219839911957,11-11-2021 12:17,11-11-2021 12:56,39,1,1,7,7,1,1,17,200
01-11-2021 18:58,2620306328905,2620306328905,01-11-2021 18:58,01-11-2021 19:55,57,2,2,1,1,2,1,18,200
08-11-2021 19:11,8160615099168,8160615099168,08-11-2021 19:11,08-11-2021 19:29,18,7,7,8,8,2,2,18,500
03-11-2021 04:22,8270514375767,8270514375767,03-11-2021 04:22,03-11-2021 05:31,69,0,0,6,6,2,2,17,300
08-11-2021 12:55,1675521516299,1675521516299,08-11-2021 12:55,08-11-2021 13:37,42,0,0,8,8,1,1,16,404
18-11-2021 18:12,3094149278884,3094149278884,18-11-2021 18:12,18-11-2021 18:47,35,4,4,0,0,2,3,17,404
22-11-2021 08:55,4328827512542,4328827512542,22-11-2021 08:55,22-11-2021 10:27,92,3,3,2,2,2,3,16,404
02-11-2021 19:00,9623741771294,9623741771294,02-11-2021 19:00,02-11-2021 19:22,22,1,1,5,5,2,3,18,200
23-11-2021 15:26,6243866891849,6243866891849,23-11-2021 15:26,23-11-2021 16:19,53,5,5,4,4,1,1,18,200
02-11-2021 00:37,2623881333761,2623881333761,02-11-2021 00:37,02-11-2021 01:13,36,0,0,4,4,2,3,16,200
13-11-2021 14:41,8601667298536,8601667298536,13-11-2021 14:41,13-11-2021 15:55,74,6,6,1,1,2,2,16,404
27-11-2021 02:30,5662200949164,5662200949164,27-11-2021 02:30,27-11-2021 02:43,13,9,9,9,9,1,2,16,200
09-11-2021 15:49,4982557707686,4982557707686,09-11-2021 15:49,09-11-2021 15:54,5,9,9,9,9,1,1,16,200
