start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
08-01-2020 20:59,6507095735213,6507095735213,08-01-2020 20:59,08-01-2020 21:49,50,4,4,0,0,2,3,17,200
13-01-2020 19:01,2483570177350,2483570177350,13-01-2020 19:01,13-01-2020 19:56,55,4,4,3,3,1,2,18,500
19-01-2020 22:46,0664317251309,0664317251309,19-01-2020 22:46,19-01-2020 23:05,19,7,7,5,5,1,2,16,404
21-01-2020 03:29,9371711954783,9371711954783,21-01-2020 03:29,21-01-2020 04:46,77,5,5,0,0,1,3,18,200
06-01-2020 07:55,4940498439727,4940498439727,06-01-2020 07:55,06-01-2020 09:08,73,7,7,1,1,1,2,16,300
18-01-2020 23:39,4632617043957,4632617043957,18-01-2020 23:39,19-01-2020 00:33,54,5,5,9,9,2,1,18,300
04-01-2020 00:59,5316318613867,5316318613867,04-01-2020 00:59,04-01-2020 01:26,27,1,1,9,9,1,2,18,200
15-01-2020 11:36,9723412673597,9723412673597,15-01-2020 11:37,15-01-2020 12:30,54,8,8,0,0,1,2,18,300
09-01-2020 21:20,9938115139952,9938115139952,09-01-2020 21:20,09-01-2020 22:15,55,6,6,3,3,1,1,16,500
30-01-2020 21:21,6579466022036,6579466022036,30-01-2020 21:21,30-01-2020 21:22,1,2,2,1,1,1,2,16,404
16-01-2020 09:41,6293528869127,6293528869127,16-01-2020 09:41,16-01-2020 11:08,87,7,7,8,8,2,1,18,200
08-01-2020 15:11,7401702261778,7401702261778,08-01-2020 15:11,08-01-2020 15:54,43,8,8,7,7,2,2,17,300
23-01-2020 07:32,6813908738928,6813908738928,23-01-2020 07:32,23-01-2020 09:04,92,2,2,6,6,1,1,16,200
07-01-2020 19:26,9793359609913,9793359609913,07-01-2020 19:26,07-01-2020 20:37,71,3,3,7,7,2,2,18,404
12-01-2020 08:34,4602338925657,4602338925657,12-01-2020 08:34,12-01-2020 08:59,25,3,3,7,7,2,2,16,300
27-01-2020 16:23,2813625138679,2813625138679,27-01-2020 16:23,27-01-2020 17:50,87,6,6,7,7,2,3,16,200
13-01-2020 03:00,4710018699227,4710018699227,13-01-2020 03:00,13-01-2020 03:16,16,8,8,7,7,1,1,18,500
11-01-2020 04:00,9301974957168,9301974957168,11-01-2020 04:00,11-01-2020 04:57,57,0,0,6,6,1,1,16,200
07-01-2020 20:47,5544294558450,5544294558450,07-01-2020 20:47,07-01-2020 21:05,18,9,9,0,0,2,1,17,200
08-01-2020 14:19,4029529337272,4029529337272,08-01-2020 14:19,08-01-2020 15:01,42,5,5,4,4,2,1,16,300
22-01-2020 04:04,0266033905037,0266033905037,22-01-2020 04:04,22-01-2020 04:04,0,0,0,1,1,2,3,17,500
05-01-2020 05:12,4736835671493,4736835671493,05-01-2020 05:12,05-01-2020 06:46,94,1,1,1,1,2,3,16,200
05-01-2020 04:45,3091554302845,3091554302845,05-01-2020 04:45,05-01-2020 05:53,68,6,6,5,5,2,1,17,500
24-01-2020 06:31,0684870513357,0684870513357,24-01-2020 06:31,24-01-2020 08:09,98,8,8,9,9,1,2,18,300
15-01-2020 03:55,0675844981150,0675844981150,15-01-2020 03:55,15-01-2020 04:44,49,8,8,6,6,1,1,16,300
15-01-2020 20:02,7208538734653,7208538734653,15-01-2020 20:02,15-01-2020 20:21,19,2,2,9,9,1,3,18,500
26-01-2020 02:25,2408739739741,2408739739741,26-01-2020 02:25,26-01-2020 03:05,40,8,8,9,9,1,1,16,404
22-01-2020 12:26,6846336458977,6846336458977,22-01-2020 12:26,22-01-2020 13:30,64,6,6,1,1,2,1,16,500
23-01-2020 20:30,9238469398109,9238469398109,23-01-2020 20:30,23-01-2020 21:46,76,1,1,9,9,1,2,18,200
07-01-2020 19:12,5627034503570,5627034503570,07-01-2020 19:12,07-01-2020 19:31,19,2,2,6,6,2,3,18,200
29-01-2020 23:37,7792791611037,7792791611037,29-01-2020 23:37,30-01-2020 01:12,95,8,8,7,7,2,2,17,500
30-01-2020 12:02,5334278774049,5334278774049,30-01-2020 12:02,30-01-2020 13:20,78,1,1,3,3,2,2,18,500
16-01-2020 21:27,9642248606879,9642248606879,16-01-2020 21:27,16-01-2020 22:28,61,6,6,3,3,1,3,17,200
30-01-2020 12:36,4083909380864,4083909380864,30-01-2020 12:36,30-01-2020 14:15,99,6,6,3,3,1,1,17,200
28-01-2020 07:11,5407904958700,5407904958700,28-01-2020 07:11,28-01-2020 07:50,39,2,2,2,2,1,2,16,500
16-01-2020 01:53,1034939813515,1034939813515,16-01-2020 01:53,16-01-2020 03:14,81,4,4,6,6,2,3,18,300
25-01-2020 10:11,6471668215532,6471668215532,25-01-2020 10:11,25-01-2020 11:37,86,1,1,3,3,1,3,17,200
05-01-2020 11:45,9760870740249,9760870740249,05-01-2020 11:45,05-01-2020 11:56,11,7,7,9,9,1,2,18,200
19-01-2020 12:00,7774582627562,7774582627562,19-01-2020 12:00,19-01-2020 13:37,97,5,5,4,4,2,2,18,200
24-01-2020 04:24,6143469483351,6143469483351,24-01-2020 04:24,24-01-2020 05:02,38,1,1,3,3,2,3,17,500
01-01-2020 08:46,2746105394488,2746105394488,01-01-2020 08:46,01-01-2020 08:55,9,0,0,3,3,1,1,16,404
05-01-2020 12:37,4875257109078,4875257109078,05-01-2020 12:37,05-01-2020 14:00,83,7,7,1,1,2,3,18,200
26-01-2020 02:56,9540102025090,9540102025090,26-01-2020 02:56,26-01-2020 04:23,87,0,0,8,8,2,1,17,300
12-01-2020 22:29,5193748819298,5193748819298,12-01-2020 22:29,12-01-2020 23:07,38,3,3,4,4,1,3,16,200
10-01-2020 05:36,8204280360807,8204280360807,10-01-2020 05:36,10-01-2020 07:08,92,4,4,8,8,1,3,18,300
19-01-2020 20:59,4907419302005,4907419302005,19-01-2020 20:59,19-01-2020 21:46,47,4,4,3,3,1,3,18,200
24-01-2020 08:50,2363746663860,2363746663860,24-01-2020 08:50,24-01-2020 09:27,37,9,9,7,7,2,1,17,500
12-01-2020 17:54,5304933415810,5304933415810,12-01-2020 17:54,12-01-2020 18:17,23,2,2,9,9,2,3,16,200
19-01-2020 05:06,0902352080055,0902352080055,19-01-2020 05:06,19-01-2020 06:05,59,7,7,7,7,2,3,17,200
10-01-2020 09:07,8708735905298,8708735905298,10-01-2020 09:07,10-01-2020 10:28,81,7,7,3,3,1,2,16,300
23-01-2020 19:35,4641116429826,4641116429826,23-01-2020 19:35,23-01-2020 20:54,79,0,0,8,8,2,2,18,200
07-01-2020 20:12,4814514608150,4814514608150,07-01-2020 20:12,07-01-2020 21:41,89,1,1,8,8,1,1,16,404
12-01-2020 03:03,7569607922030,7569607922030,12-01-2020 03:03,12-01-2020 03:08,5,0,0,9,9,2,2,16,404
30-01-2020 23:42,7784630848082,7784630848082,30-01-2020 23:42,30-01-2020 23:52,10,3,3,2,2,2,1,16,500
09-01-2020 14:53,3746828267747,3746828267747,09-01-2020 14:53,09-01-2020 15:53,60,8,8,7,7,2,2,18,404
20-01-2020 02:16,2840523362202,2840523362202,20-01-2020 02:16,20-01-2020 03:13,57,8,8,0,0,1,2,16,404
