start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
20-08-2021 23:43,2706393909196,2706393909196,20-08-2021 23:43,21-08-2021 01:03,80,3,3,1,1,2,3,18,200
10-08-2021 15:26,3549163990829,3549163990829,10-08-2021 15:26,10-08-2021 16:09,43,6,6,2,2,1,1,16,300
13-08-2021 21:49,3509740360638,3509740360638,13-08-2021 21:49,13-08-2021 21:54,5,4,4,4,4,2,3,16,200
24-08-2021 18:11,1252963515828,1252963515828,24-08-2021 18:11,24-08-2021 19:34,83,8,8,3,3,2,3,18,404
04-08-2021 12:43,7735450289478,7735450289478,04-08-2021 12:43,04-08-2021 12:56,13,9,9,6,6,1,3,16,200
09-08-2021 08:12,6901192851114,6901192851114,09-08-2021 08:12,09-08-2021 08:34,22,6,6,1,1,2,1,16,200
25-08-2021 02:49,7554971623136,7554971623136,25-08-2021 02:49,25-08-2021 03:04,15,8,8,8,8,1,3,16,200
18-08-2021 01:55,5289791631187,5289791631187,18-08-2021 01:55,18-08-2021 02:46,51,3,3,3,3,1,3,18,404
19-08-2021 07:38,0957076576164,0957076576164,19-08-2021 07:38,19-08-2021 08:04,26,5,5,8,8,2,2,16,200
24-08-2021 21:51,4126776488083,4126776488083,24-08-2021 21:51,24-08-2021 22:46,55,3,3,6,6,1,3,16,200
05-08-2021 16:05,3343533240952,3343533240952,05-08-2021 16:05,05-08-2021 17:42,97,3,3,3,3,1,2,16,200
18-08-2021 12:07,2868079699119,2868079699119,18-08-2021 12:07,18-08-2021 13:32,85,3,3,5,5,2,3,16,300
28-08-2021 00:21,3819921568443,3819921568443,28-08-2021 00:21,28-08-2021 01:43,82,2,2,8,8,1,3,16,300
10-08-2021 17:01,2322828187808,2322828187808,10-08-2021 17:01,10-08-2021 17:59,58,4,4,0,0,2,1,16,404
27-08-2021 21:34,6547003032917,6547003032917,27-08-2021 21:34,27-08-2021 22:55,81,0,0,5,5,1,2,16,300
05-08-2021 22:17,3127084934890,3127084934890,05-08-2021 22:17,05-08-2021 23:16,59,2,2,6,6,1,2,16,200
27-08-2021 15:54,2901013567898,2901013567898,27-08-2021 15:54,27-08-2021 17:00,66,2,2,2,2,2,1,16,200
10-08-2021 12:49,4087132738637,4087132738637,10-08-2021 12:49,10-08-2021 12:56,7,4,4,7,7,1,2,18,200
06-08-2021 02:51,4766124250377,4766124250377,06-08-2021 02:51,06-08-2021 03:34,43,3,3,1,1,2,1,17,200
01-08-2021 05:03,5891031596282,5891031596282,01-08-2021 05:03,01-08-2021 06:29,86,2,2,6,6,2,1,17,200
14-08-2021 04:27,2522298278524,2522298278524,14-08-2021 04:27,14-08-2021 04:28,1,7,7,4,4,2,3,17,404
08-08-2021 01:51,5028062714284,5028062714284,08-08-2021 01:51,08-08-2021 02:11,20,5,5,2,2,1,3,16,200
20-08-2021 05:16,0425013766551,0425013766551,20-08-2021 05:16,20-08-2021 06:43,87,4,4,2,2,2,2,18,200
17-08-2021 18:54,6455861292709,6455861292709,17-08-2021 18:54,17-08-2021 20:02,68,7,7,3,3,1,3,16,300
12-08-2021 17:10,0260471004016,0260471004016,12-08-2021 17:10,12-08-2021 17:48,38,6,6,8,8,1,2,16,200
30-08-2021 23:22,2269521442532,2269521442532,30-08-2021 23:22,31-08-2021 00:12,50,1,1,1,1,1,3,17,200
14-08-2021 10:55,1068873396841,1068873396841,14-08-2021 10:55,14-08-2021 11:25,30,0,0,2,2,1,2,16,200
06-08-2021 12:21,1407171352131,1407171352131,06-08-2021 12:21,06-08-2021 12:28,7,3,3,5,5,2,1,17,500
29-08-2021 23:05,7245871987535,7245871987535,29-08-2021 23:05,29-08-2021 23:13,8,4,4,2,2,2,1,16,200
18-08-2021 01:22,3154739823537,3154739823537,18-08-2021 01:22,18-08-2021 01:46,24,2,2,0,0,2,1,18,300
18-08-2021 07:49,4660026119714,4660026119714,18-08-2021 07:49,18-08-2021 08:15,26,1,1,9,9,1,1,18,404
29-08-2021 09:13,3289240665689,3289240665689,29-08-2021 09:13,29-08-2021 10:42,89,6,6,4,4,1,2,17,404
14-08-2021 01:54,4255120737865,4255120737865,14-08-2021 01:54,14-08-2021 02:36,42,3,3,7,7,2,1,16,200
13-08-2021 01:19,1656917363677,1656917363677,13-08-2021 01:19,13-08-2021 02:10,51,6,6,7,7,1,2,16,200
09-08-2021 08:38,6854908847336,6854908847336,09-08-2021 08:38,09-08-2021 09:16,38,2,2,5,5,2,3,18,500
04-08-2021 10:16,1385332282636,1385332282636,04-08-2021 10:16,04-08-2021 10:55,39,9,9,0,0,2,2,16,500
29-08-2021 09:11,8761497144014,8761497144014,29-08-2021 09:11,29-08-2021 09:45,34,6,6,1,1,2,1,18,200
07-08-2021 16:29,4682564405438,4682564405438,07-08-2021 16:29,07-08-2021 18:00,91,6,6,5,5,1,2,16,200
22-08-2021 16:12,6635170434757,6635170434757,22-08-2021 16:12,22-08-2021 17:21,69,0,0,4,4,1,2,18,300
03-08-2021 00:36,6311859227419,6311859227419,03-08-2021 00:36,03-08-2021 01:15,39,0,0,5,5,2,3,18,300
19-08-2021 20:13,2920651519007,2920651519007,19-08-2021 20:13,19-08-2021 21:26,73,7,7,5,5,1,2,16,404
22-08-2021 16:46,7059657535515,7059657535515,22-08-2021 16:47,22-08-2021 17:06,20,6,6,3,3,1,1,18,200
08-08-2021 14:54,1703312413611,1703312413611,08-08-2021 14:54,08-08-2021 15:54,60,8,8,9,9,2,1,18,500
11-08-2021 10:49,2548490541116,2548490541116,11-08-2021 10:49,11-08-2021 11:25,36,6,6,5,5,1,2,18,200
30-08-2021 01:01,9942270293954,9942270293954,30-08-2021 01:01,30-08-2021 01:35,34,2,2,7,7,2,1,17,200
03-08-2021 05:08,5644278236419,5644278236419,03-08-2021 05:08,03-08-2021 05:45,37,1,1,1,1,2,1,16,404
10-08-2021 08:56,7177958784619,7177958784619,10-08-2021 08:56,10-08-2021 10:01,65,7,7,4,4,1,1,16,500
18-08-2021 03:27,5639760415341,5639760415341,18-08-2021 03:27,18-08-2021 03:48,21,1,1,2,2,2,1,16,200
02-08-2021 22:01,9295133072996,9295133072996,02-08-2021 22:01,02-08-2021 22:03,2,3,3,7,7,2,3,16,200
28-08-2021 00:52,8252128211369,8252128211369,28-08-2021 00:52,28-08-2021 01:59,67,7,7,6,6,2,1,17,404
22-08-2021 06:25,5739174735906,5739174735906,22-08-2021 06:26,22-08-2021 06:58,33,8,8,6,6,2,2,18,200
05-08-2021 14:27,5209788466452,5209788466452,05-08-2021 14:27,05-08-2021 14:38,11,0,0,0,0,2,3,16,200
08-08-2021 14:50,7335193408877,7335193408877,08-08-2021 14:50,08-08-2021 14:53,3,6,6,8,8,1,1,17,404
23-08-2021 06:17,9422154594725,9422154594725,23-08-2021 06:17,23-08-2021 07:09,52,8,8,8,8,1,1,16,300
29-08-2021 07:22,8718077509378,8718077509378,29-08-2021 07:22,29-08-2021 07:32,10,5,5,0,0,2,2,17,200
06-08-2021 01:18,5165367551475,5165367551475,06-08-2021 01:18,06-08-2021 01:39,21,6,6,6,6,1,3,16,200
25-08-2021 03:27,1058501181974,1058501181974,25-08-2021 03:27,25-08-2021 03:48,21,4,4,8,8,2,2,18,200
20-08-2021 20:30,3662477762454,3662477762454,20-08-2021 20:30,20-08-2021 22:01,91,6,6,5,5,1,3,17,500
27-08-2021 09:21,8534853487258,8534853487258,27-08-2021 09:21,27-08-2021 09:40,19,7,7,7,7,2,1,16,200
06-08-2021 07:21,7627840520889,7627840520889,06-08-2021 07:21,06-08-2021 08:27,66,7,7,6,6,1,2,16,200
05-08-2021 01:41,3402219356391,3402219356391,05-08-2021 01:41,05-08-2021 02:01,20,8,8,0,0,1,3,16,500
13-08-2021 06:15,7074777251629,7074777251629,13-08-2021 06:15,13-08-2021 07:17,62,7,7,5,5,2,2,16,404
06-08-2021 00:47,7613885800671,7613885800671,06-08-2021 00:47,06-08-2021 01:18,31,8,8,2,2,1,1,16,500
22-08-2021 00:32,3416653943098,3416653943098,22-08-2021 00:32,22-08-2021 00:39,7,6,6,1,1,1,3,18,200
17-08-2021 15:18,7849274950869,7849274950869,17-08-2021 15:18,17-08-2021 15:19,1,6,6,5,5,1,3,16,404
17-08-2021 21:19,1634249160132,1634249160132,17-08-2021 21:19,17-08-2021 22:42,83,5,5,9,9,2,3,17,500
16-08-2021 03:41,1550870259929,1550870259929,16-08-2021 03:41,16-08-2021 03:59,18,6,6,5,5,1,2,16,200
21-08-2021 08:17,1610279538651,1610279538651,21-08-2021 08:17,21-08-2021 08:44,27,6,6,3,3,1,2,18,300
30-08-2021 03:42,8100510248156,8100510248156,30-08-2021 03:42,30-08-2021 03:42,0,2,2,1,1,1,1,16,200
04-08-2021 18:31,9863201587944,9863201587944,04-08-2021 18:32,04-08-2021 19:22,51,6,6,7,7,2,2,16,200
08-08-2021 08:37,5169578617141,5169578617141,08-08-2021 08:37,08-08-2021 09:28,51,4,4,2,2,2,1,18,500
21-08-2021 13:55,9671212191467,9671212191467,21-08-2021 13:55,21-08-2021 14:57,62,7,7,7,7,1,1,16,200
15-08-2021 03:52,7888526823382,7888526823382,15-08-2021 03:52,15-08-2021 04:28,36,4,4,2,2,1,1,16,300
26-08-2021 18:19,0363996290053,0363996290053,26-08-2021 18:19,26-08-2021 18:39,20,7,7,8,8,2,3,18,200
12-08-2021 15:39,3506898286661,3506898286661,12-08-2021 15:39,12-08-2021 17:01,82,0,0,0,0,1,1,16,404
16-08-2021 12:28,3821908933744,3821908933744,16-08-2021 12:28,16-08-2021 13:37,69,2,2,2,2,1,1,16,404
23-08-2021 06:57,5322125742171,5322125742171,23-08-2021 06:57,23-08-2021 07:07,10,0,0,7,7,2,3,16,404
13-08-2021 22:43,9503020830014,9503020830014,13-08-2021 22:43,13-08-2021 23:09,26,8,8,0,0,2,1,16,404
07-08-2021 20:26,4485525505066,4485525505066,07-08-2021 20:26,07-08-2021 20:47,21,4,4,9,9,1,2,16,500
17-08-2021 01:13,7421164428263,7421164428263,17-08-2021 01:13,17-08-2021 01:14,1,9,9,1,1,1,2,17,404
03-08-2021 14:49,9605429494949,9605429494949,03-08-2021 14:49,03-08-2021 16:00,71,6,6,3,3,2,3,18,500
20-08-2021 19:07,6549872416470,6549872416470,20-08-2021 19:07,20-08-2021 19:52,45,5,5,9,9,1,3,18,500
24-08-2021 15:24,9738308975062,9738308975062,24-08-2021 15:24,24-08-2021 15:53,29,8,8,0,0,2,1,16,200
03-08-2021 05:09,7732405819924,7732405819924,03-08-2021 05:09,03-08-2021 06:30,81,6,6,1,1,1,3,18,300
28-08-2021 10:35,0185168268425,0185168268425,28-08-2021 10:35,28-08-2021 11:22,47,4,4,5,5,1,2,16,200
14-08-2021 00:28,8417132453584,8417132453584,14-08-2021 00:28,14-08-2021 01:14,46,8,8,6,6,2,3,18,200
06-08-2021 00:58,0950672257405,0950672257405,06-08-2021 00:58,06-08-2021 02:07,69,6,6,8,8,1,3,16,200
12-08-2021 04:13,7536339984350,7536339984350,12-08-2021 04:13,12-08-2021 04:54,41,4,4,8,8,1,3,17,200
16-08-2021 16:25,8338664554846,8338664554846,16-08-2021 16:25,16-08-2021 17:28,63,8,8,5,5,1,2,16,500
10-08-2021 21:38,1763305283711,1763305283711,10-08-2021 21:38,10-08-2021 22:26,48,1,1,9,9,2,2,17,300
11-08-2021 03:57,0431410649189,0431410649189,11-08-2021 03:57,11-08-2021 04:31,34,0,0,4,4,1,1,18,404
06-08-2021 22:20,3104433416593,3104433416593,06-08-2021 22:20,06-08-2021 23:53,93,9,9,1,1,1,2,18,200
06-08-2021 18:33,8988977677493,8988977677493,06-08-2021 18:33,06-08-2021 20:04,91,8,8,5,5,2,2,17,200
09-08-2021 09:28,7580763476355,7580763476355,09-08-2021 09:28,09-08-2021 09:31,3,8,8,8,8,2,2,18,200
16-08-2021 08:29,7793808089320,7793808089320,16-08-2021 08:29,16-08-2021 09:38,69,3,3,8,8,2,2,16,500
17-08-2021 02:36,3788037809722,3788037809722,17-08-2021 02:36,17-08-2021 04:10,94,0,0,7,7,2,1,18,300
12-08-2021 23:53,3262993517326,3262993517326,12-08-2021 23:53,13-08-2021 00:53,60,2,2,0,0,1,3,16,200
06-08-2021 13:20,6469979013181,6469979013181,06-08-2021 13:20,06-08-2021 13:43,23,5,5,3,3,1,2,17,404
22-08-2021 05:38,9588414630244,9588414630244,22-08-2021 05:38,22-08-2021 06:49,71,1,1,7,7,2,2,16,200
21-08-2021 01:52,7872349662786,7872349662786,21-08-2021 01:52,21-08-2021 03:21,89,2,2,0,0,2,2,18,200
23-08-2021 12:30,9224662755657,9224662755657,23-08-2021 12:30,23-08-2021 13:47,77,1,1,8,8,2,3,16,300
30-08-2021 22:37,0350529526843,0350529526843,30-08-2021 22:37,31-08-2021 00:14,97,3,3,0,0,1,2,18,300
18-08-2021 08:01,1408412705870,1408412705870,18-08-2021 08:01,18-08-2021 09:24,83,6,6,8,8,1,3,16,300
17-08-2021 00:06,5576464376236,5576464376236,17-08-2021 00:06,17-08-2021 00:34,28,9,9,0,0,1,3,18,200
11-08-2021 23:52,4860110247221,4860110247221,11-08-2021 23:52,12-08-2021 01:27,95,5,5,7,7,1,3,18,200
11-08-2021 00:55,9736548394906,9736548394906,11-08-2021 00:55,11-08-2021 02:25,90,8,8,1,1,1,1,16,200
21-08-2021 16:36,9084222457234,9084222457234,21-08-2021 16:36,21-08-2021 17:51,75,2,2,0,0,2,1,18,300
03-08-2021 05:42,8526660996218,8526660996218,03-08-2021 05:42,03-08-2021 07:04,82,1,1,6,6,1,1,18,200
04-08-2021 18:48,0996042330853,0996042330853,04-08-2021 18:48,04-08-2021 20:11,83,6,6,3,3,2,3,18,300
23-08-2021 19:59,7308425996796,7308425996796,23-08-2021 19:59,23-08-2021 21:32,93,6,6,7,7,2,3,16,300
15-08-2021 19:20,3719825253126,3719825253126,15-08-2021 19:20,15-08-2021 20:20,60,0,0,3,3,2,1,17,200
12-08-2021 12:32,8399759821193,8399759821193,12-08-2021 12:32,12-08-2021 13:13,41,3,3,2,2,1,2,17,200
13-08-2021 16:58,8630380032052,8630380032052,13-08-2021 16:58,13-08-2021 17:54,56,1,1,6,6,1,2,18,404
03-08-2021 03:00,5015970289345,5015970289345,03-08-2021 03:00,03-08-2021 03:01,1,3,3,2,2,1,1,18,404
02-08-2021 09:55,1782083745855,1782083745855,02-08-2021 09:55,02-08-2021 11:17,82,0,0,9,9,1,1,18,200
17-08-2021 18:02,1685787452719,1685787452719,17-08-2021 18:02,17-08-2021 19:08,66,7,7,8,8,1,3,17,404
16-08-2021 17:18,1694984996375,1694984996375,16-08-2021 17:18,16-08-2021 18:23,65,4,4,2,2,1,2,17,300
19-08-2021 16:48,3733344315725,3733344315725,19-08-2021 16:48,19-08-2021 17:40,52,0,0,0,0,2,1,18,200
10-08-2021 13:32,8972544353614,8972544353614,10-08-2021 13:32,10-08-2021 14:32,60,9,9,7,7,1,1,18,200
12-08-2021 20:02,8408788532413,8408788532413,12-08-2021 20:02,12-08-2021 20:59,57,7,7,5,5,2,1,16,200
06-08-2021 00:53,9506547538893,9506547538893,06-08-2021 00:53,06-08-2021 02:08,75,1,1,3,3,1,2,16,500
17-08-2021 17:41,7395042780257,7395042780257,17-08-2021 17:41,17-08-2021 19:11,90,3,3,2,2,1,2,18,500
05-08-2021 04:22,9734039728171,9734039728171,05-08-2021 04:22,05-08-2021 04:44,22,0,0,3,3,2,2,16,200
24-08-2021 07:33,6662567474394,6662567474394,24-08-2021 07:33,24-08-2021 08:38,65,4,4,1,1,1,2,17,200
01-08-2021 11:58,6487616393709,6487616393709,01-08-2021 11:58,01-08-2021 12:40,42,3,3,9,9,1,1,16,500
09-08-2021 12:30,3411359351721,3411359351721,09-08-2021 12:30,09-08-2021 13:16,46,7,7,3,3,1,1,16,200
09-08-2021 13:22,5527921724972,5527921724972,09-08-2021 13:22,09-08-2021 15:00,98,4,4,2,2,1,1,18,500
27-08-2021 06:56,2926275584726,2926275584726,27-08-2021 06:56,27-08-2021 08:26,90,7,7,2,2,2,3,18,404
04-08-2021 08:30,5304000666851,5304000666851,04-08-2021 08:30,04-08-2021 09:24,54,6,6,9,9,2,1,16,300
05-08-2021 16:33,6604624572307,6604624572307,05-08-2021 16:33,05-08-2021 17:36,63,6,6,1,1,1,1,16,404
24-08-2021 09:04,0761792968183,0761792968183,24-08-2021 09:04,24-08-2021 09:17,13,3,3,6,6,2,2,17,200
03-08-2021 02:57,3269364210638,3269364210638,03-08-2021 02:57,03-08-2021 03:37,40,1,1,6,6,2,1,16,500
04-08-2021 21:06,6628092685078,6628092685078,04-08-2021 21:06,04-08-2021 21:47,41,2,2,4,4,2,3,18,200
25-08-2021 11:15,1365170338672,1365170338672,25-08-2021 11:15,25-08-2021 12:41,86,6,6,6,6,1,2,18,500
26-08-2021 19:34,3644970530181,3644970530181,26-08-2021 19:34,26-08-2021 20:50,76,6,6,6,6,1,1,16,200
22-08-2021 05:00,3588577678602,3588577678602,22-08-2021 05:00,22-08-2021 05:22,22,9,9,8,8,1,1,18,200
06-08-2021 19:30,4288324424118,4288324424118,06-08-2021 19:30,06-08-2021 20:39,69,2,2,9,9,2,3,16,500
15-08-2021 11:26,5953509433036,5953509433036,15-08-2021 11:26,15-08-2021 12:39,73,4,4,0,0,1,3,16,200
25-08-2021 13:17,4156400712279,4156400712279,25-08-2021 13:17,25-08-2021 13:51,34,3,3,9,9,2,1,16,200
18-08-2021 04:49,9203779846982,9203779846982,18-08-2021 04:49,18-08-2021 05:57,68,1,1,7,7,2,2,16,404
25-08-2021 18:51,1088261182581,1088261182581,25-08-2021 18:51,25-08-2021 18:56,5,1,1,0,0,2,2,16,300
27-08-2021 20:45,8832005075910,8832005075910,27-08-2021 20:45,27-08-2021 21:17,32,5,5,2,2,1,1,16,200
26-08-2021 02:32,5175471027141,5175471027141,26-08-2021 02:32,26-08-2021 02:56,24,5,5,2,2,2,3,16,200
30-08-2021 10:05,9073544176937,9073544176937,30-08-2021 10:05,30-08-2021 10:43,38,4,4,8,8,1,1,17,200
26-08-2021 00:57,6500055564512,6500055564512,26-08-2021 00:57,26-08-2021 01:00,3,4,4,6,6,1,3,16,500
16-08-2021 11:40,1216950379523,1216950379523,16-08-2021 11:40,16-08-2021 12:42,62,6,6,0,0,2,2,17,404
18-08-2021 20:07,9157510107426,9157510107426,18-08-2021 20:07,18-08-2021 20:15,8,0,0,9,9,1,2,18,500
01-08-2021 19:30,7969650254585,7969650254585,01-08-2021 19:30,01-08-2021 20:59,89,7,7,2,2,2,1,18,200
02-08-2021 14:43,4048588135548,4048588135548,02-08-2021 14:43,02-08-2021 15:06,23,0,0,5,5,1,2,16,200
15-08-2021 10:07,4941002668667,4941002668667,15-08-2021 10:07,15-08-2021 11:29,82,1,1,7,7,2,1,17,200
06-08-2021 21:43,0832238383143,0832238383143,06-08-2021 21:43,06-08-2021 21:51,8,8,8,9,9,1,2,18,300
12-08-2021 12:51,9200525130889,9200525130889,12-08-2021 12:51,12-08-2021 14:03,72,5,5,0,0,1,3,16,500
27-08-2021 15:35,8581279605634,8581279605634,27-08-2021 15:35,27-08-2021 17:07,92,7,7,3,3,1,1,18,300
29-08-2021 09:43,9458000523458,9458000523458,29-08-2021 09:43,29-08-2021 10:32,49,6,6,8,8,1,1,16,300
20-08-2021 05:01,0606435677296,0606435677296,20-08-2021 05:01,20-08-2021 05:28,27,3,3,6,6,2,2,18,200
17-08-2021 14:43,5182123661623,5182123661623,17-08-2021 14:43,17-08-2021 15:07,24,1,1,2,2,1,1,18,200
11-08-2021 08:47,1990058684935,1990058684935,11-08-2021 08:47,11-08-2021 09:45,58,4,4,5,5,2,3,16,200
20-08-2021 11:03,8726967559179,8726967559179,20-08-2021 11:03,20-08-2021 12:17,74,1,1,7,7,1,3,16,300
22-08-2021 20:43,5251520977183,5251520977183,22-08-2021 20:43,22-08-2021 21:06,23,3,3,9,9,1,2,16,200
11-08-2021 17:45,7095154235289,7095154235289,11-08-2021 17:45,11-08-2021 17:50,5,4,4,1,1,1,1,17,200
19-08-2021 03:35,2199525876081,2199525876081,19-08-2021 03:35,19-08-2021 04:13,38,3,3,0,0,1,3,18,200
30-08-2021 14:42,1374162103763,1374162103763,30-08-2021 14:42,30-08-2021 15:47,65,4,4,3,3,1,3,18,200
06-08-2021 12:56,7784430966495,7784430966495,06-08-2021 12:56,06-08-2021 13:45,49,4,4,7,7,1,1,17,500
18-08-2021 15:20,1929370620380,1929370620380,18-08-2021 15:20,18-08-2021 15:42,22,3,3,8,8,2,1,16,200
24-08-2021 06:08,4648021845441,4648021845441,24-08-2021 06:08,24-08-2021 06:27,19,5,5,1,1,1,1,17,200
29-08-2021 07:17,7217509928971,7217509928971,29-08-2021 07:17,29-08-2021 07:39,22,5,5,2,2,1,1,18,200
16-08-2021 09:15,4535689676328,4535689676328,16-08-2021 09:15,16-08-2021 10:28,73,8,8,7,7,1,1,16,200
21-08-2021 22:39,3797510096031,3797510096031,21-08-2021 22:39,21-08-2021 23:15,36,7,7,7,7,1,2,18,200
05-08-2021 23:35,3754819572011,3754819572011,05-08-2021 23:35,05-08-2021 23:46,11,7,7,6,6,2,3,18,404
27-08-2021 14:00,9756563701647,9756563701647,27-08-2021 14:00,27-08-2021 15:01,61,2,2,8,8,2,1,17,300
29-08-2021 10:52,1817703423093,1817703423093,29-08-2021 10:52,29-08-2021 12:06,74,9,9,4,4,2,1,16,200
01-08-2021 16:27,2512859723111,2512859723111,01-08-2021 16:28,01-08-2021 17:30,63,9,9,1,1,1,3,18,200
29-08-2021 01:51,7558093058571,7558093058571,29-08-2021 01:51,29-08-2021 02:50,59,0,0,1,1,1,2,17,200
20-08-2021 12:40,3390706178384,3390706178384,20-08-2021 12:40,20-08-2021 13:33,53,2,2,0,0,1,1,17,500
23-08-2021 23:32,5967172871545,5967172871545,23-08-2021 23:32,23-08-2021 23:37,5,4,4,2,2,1,3,16,200
17-08-2021 19:23,3932336375210,3932336375210,17-08-2021 19:23,17-08-2021 20:10,47,0,0,1,1,1,3,16,200
