start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
25-08-2023 22:52,8484674981218,8484674981218,25-08-2023 22:52,25-08-2023 23:41,49,3,3,8,8,2,3,18,500
16-08-2023 13:53,7263041060938,7263041060938,16-08-2023 13:53,16-08-2023 15:01,68,1,1,1,1,1,2,17,500
13-08-2023 12:46,1052388477139,1052388477139,13-08-2023 12:46,13-08-2023 13:53,67,0,0,7,7,1,1,16,200
21-08-2023 23:44,0558949126412,0558949126412,21-08-2023 23:44,22-08-2023 00:52,68,1,1,5,5,2,1,18,200
15-08-2023 13:17,7637789497224,7637789497224,15-08-2023 13:17,15-08-2023 13:46,29,6,6,6,6,2,2,18,200
13-08-2023 04:28,4344539337536,4344539337536,13-08-2023 04:28,13-08-2023 05:34,66,2,2,1,1,2,2,18,200
12-08-2023 01:22,8299350144537,8299350144537,12-08-2023 01:22,12-08-2023 01:58,36,4,4,9,9,1,1,16,300
16-08-2023 14:24,3658539465318,3658539465318,16-08-2023 14:24,16-08-2023 14:27,3,3,3,0,0,1,2,16,404
17-08-2023 06:09,0160799308039,0160799308039,17-08-2023 06:09,17-08-2023 07:38,89,0,0,4,4,1,1,18,200
19-08-2023 14:03,9548641435900,9548641435900,19-08-2023 14:03,19-08-2023 15:38,95,1,1,0,0,1,3,16,300
18-08-2023 04:19,5813904195438,5813904195438,18-08-2023 04:19,18-08-2023 05:04,45,7,7,3,3,1,1,16,200
06-08-2023 13:34,7922297884022,7922297884022,06-08-2023 13:34,06-08-2023 13:44,10,7,7,0,0,1,2,18,200
01-08-2023 21:44,4277061715563,4277061715563,01-08-2023 21:44,01-08-2023 21:47,3,1,1,2,2,2,2,16,300
26-08-2023 19:44,3921422618929,3921422618929,26-08-2023 19:44,26-08-2023 21:12,88,8,8,9,9,2,2,16,500
23-08-2023 04:21,4764946699917,4764946699917,23-08-2023 04:21,23-08-2023 04:36,15,7,7,2,2,2,1,18,200
30-08-2023 18:50,7304215000280,7304215000280,30-08-2023 18:50,30-08-2023 19:16,26,0,0,0,0,1,1,18,404
23-08-2023 11:06,2586308320545,2586308320545,23-08-2023 11:06,23-08-2023 11:28,22,6,6,8,8,2,3,17,200
27-08-2023 06:18,0364073895050,0364073895050,27-08-2023 06:18,27-08-2023 07:44,86,7,7,6,6,1,2,16,404
27-08-2023 09:22,7905773783869,7905773783869,27-08-2023 09:22,27-08-2023 10:39,77,1,1,2,2,2,2,16,200
13-08-2023 14:47,5425440879971,5425440879971,13-08-2023 14:47,13-08-2023 16:20,93,2,2,8,8,2,3,16,200
29-08-2023 19:33,5793191075399,5793191075399,29-08-2023 19:33,29-08-2023 20:41,68,1,1,0,0,1,3,16,200
10-08-2023 05:46,9359314365344,9359314365344,10-08-2023 05:46,10-08-2023 07:20,94,5,5,0,0,2,3,16,200
15-08-2023 04:18,1063254907584,1063254907584,15-08-2023 04:18,15-08-2023 04:43,25,3,3,9,9,2,1,17,404
06-08-2023 02:04,5688133650297,5688133650297,06-08-2023 02:04,06-08-2023 02:13,9,2,2,7,7,2,2,17,200
28-08-2023 21:51,4196979856611,4196979856611,28-08-2023 21:51,28-08-2023 23:27,96,8,8,8,8,1,2,16,200
10-08-2023 14:05,6108387633825,6108387633825,10-08-2023 14:05,10-08-2023 14:14,9,9,9,8,8,1,3,18,404
10-08-2023 16:59,9522228569430,9522228569430,10-08-2023 16:59,10-08-2023 18:00,61,2,2,6,6,2,2,16,200
08-08-2023 08:25,1115307249948,1115307249948,08-08-2023 08:25,08-08-2023 08:26,1,1,1,6,6,2,3,18,300
13-08-2023 20:20,2058167244832,2058167244832,13-08-2023 20:20,13-08-2023 21:32,72,5,5,7,7,1,1,16,300
