start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
06-02-2019 19:25,7555697070039,7555697070039,06-02-2019 19:25,06-02-2019 20:04,39,5,5,5,5,2,3,18,300
22-02-2019 08:41,2003871134727,2003871134727,22-02-2019 08:41,22-02-2019 09:44,63,8,8,2,2,1,1,18,404
22-02-2019 23:55,6121148152010,6121148152010,22-02-2019 23:55,23-02-2019 01:26,91,8,8,4,4,2,2,16,404
13-02-2019 12:34,6076909370695,6076909370695,13-02-2019 12:34,13-02-2019 13:45,71,2,2,6,6,1,1,18,200
01-02-2019 19:38,7509916258650,7509916258650,01-02-2019 19:38,01-02-2019 20:04,26,4,4,3,3,1,1,16,300
13-02-2019 07:12,2116292620731,2116292620731,13-02-2019 07:12,13-02-2019 07:15,3,7,7,2,2,1,2,16,404
17-02-2019 04:14,0776307453174,0776307453174,17-02-2019 04:14,17-02-2019 05:26,72,7,7,1,1,2,2,17,300
01-02-2019 05:00,2724535290646,2724535290646,01-02-2019 05:00,01-02-2019 06:29,89,8,8,4,4,1,2,16,500
05-02-2019 14:35,6723373670439,6723373670439,05-02-2019 14:35,05-02-2019 14:55,20,0,0,0,0,2,2,18,404
24-02-2019 11:51,0607006404145,0607006404145,24-02-2019 11:51,24-02-2019 12:33,42,4,4,5,5,1,3,16,200
13-02-2019 04:41,1253645827688,1253645827688,13-02-2019 04:41,13-02-2019 04:43,2,5,5,8,8,2,1,16,300
24-02-2019 08:37,4139087331334,4139087331334,24-02-2019 08:37,24-02-2019 10:09,92,0,0,4,4,2,2,18,200
19-02-2019 16:30,3197362358773,3197362358773,19-02-2019 16:30,19-02-2019 17:08,38,7,7,3,3,1,2,18,404
05-02-2019 21:18,1896575627229,1896575627229,05-02-2019 21:18,05-02-2019 21:43,25,4,4,0,0,2,2,17,200
24-02-2019 14:36,8805444704261,8805444704261,24-02-2019 14:36,24-02-2019 15:16,40,1,1,9,9,1,3,18,200
24-02-2019 21:05,2288319484549,2288319484549,24-02-2019 21:05,24-02-2019 22:03,58,8,8,8,8,1,2,16,200
16-02-2019 07:59,1871803479247,1871803479247,16-02-2019 07:59,16-02-2019 09:35,96,7,7,5,5,1,3,18,404
20-02-2019 18:21,4456332286518,4456332286518,20-02-2019 18:21,20-02-2019 19:13,52,3,3,2,2,1,1,16,300
08-02-2019 19:58,2509474976903,2509474976903,08-02-2019 19:58,08-02-2019 20:04,6,6,6,2,2,1,3,18,300
