start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
26-07-2022 17:43,9807412345322,9807412345322,26-07-2022 17:43,26-07-2022 18:44,61,6,6,6,6,2,2,18,500
05-07-2022 20:56,1978590527013,1978590527013,05-07-2022 20:56,05-07-2022 21:19,23,4,4,0,0,2,2,17,300
27-07-2022 04:54,7116930383099,7116930383099,27-07-2022 04:54,27-07-2022 06:29,95,5,5,2,2,2,3,17,300
02-07-2022 13:05,8350206245960,8350206245960,02-07-2022 13:05,02-07-2022 13:16,11,6,6,2,2,2,1,16,200
19-07-2022 22:25,4870336800903,4870336800903,19-07-2022 22:25,19-07-2022 23:53,88,1,1,1,1,2,1,16,200
20-07-2022 14:23,1843224807446,1843224807446,20-07-2022 14:23,20-07-2022 15:01,38,6,6,1,1,1,3,16,404
15-07-2022 14:07,9177382660490,9177382660490,15-07-2022 14:07,15-07-2022 14:08,1,3,3,2,2,2,2,16,200
14-07-2022 15:08,8528946916951,8528946916951,14-07-2022 15:08,14-07-2022 16:05,57,0,0,5,5,1,2,18,200
24-07-2022 06:46,9113285449070,9113285449070,24-07-2022 06:46,24-07-2022 08:21,95,9,9,8,8,1,3,16,200
09-07-2022 10:15,1521918973826,1521918973826,09-07-2022 10:15,09-07-2022 10:27,12,5,5,1,1,2,3,16,200
12-07-2022 14:38,5296536630798,5296536630798,12-07-2022 14:38,12-07-2022 14:52,14,2,2,1,1,1,3,16,200
15-07-2022 13:11,0722238023455,0722238023455,15-07-2022 13:11,15-07-2022 14:38,87,5,5,8,8,1,2,18,200
30-07-2022 21:01,9795117949520,9795117949520,30-07-2022 21:01,30-07-2022 22:25,84,8,8,8,8,2,1,17,500
18-07-2022 15:14,4565070884245,4565070884245,18-07-2022 15:14,18-07-2022 15:39,25,3,3,3,3,1,2,18,500
19-07-2022 10:18,0767142445754,0767142445754,19-07-2022 10:18,19-07-2022 11:33,75,4,4,7,7,1,1,16,500
09-07-2022 08:36,0640448430125,0640448430125,09-07-2022 08:36,09-07-2022 08:56,20,3,3,9,9,1,3,17,200
01-07-2022 21:22,1540930185393,1540930185393,01-07-2022 21:22,01-07-2022 22:00,38,9,9,4,4,2,2,16,200
17-07-2022 19:46,5252735225562,5252735225562,17-07-2022 19:46,17-07-2022 20:35,49,9,9,0,0,1,1,18,200
18-07-2022 21:16,0158959601022,0158959601022,18-07-2022 21:16,18-07-2022 22:12,56,1,1,5,5,2,2,16,404
20-07-2022 07:25,4871553026541,4871553026541,20-07-2022 07:25,20-07-2022 08:05,40,9,9,4,4,2,3,16,500
30-07-2022 01:40,8511713463915,8511713463915,30-07-2022 01:40,30-07-2022 01:47,7,9,9,3,3,1,1,18,200
20-07-2022 21:50,1583525524943,1583525524943,20-07-2022 21:50,20-07-2022 23:27,97,5,5,8,8,1,1,16,200
09-07-2022 14:22,6603880982432,6603880982432,09-07-2022 14:22,09-07-2022 15:56,94,7,7,8,8,2,3,16,200
24-07-2022 02:15,8285033944925,8285033944925,24-07-2022 02:15,24-07-2022 03:30,75,2,2,4,4,1,2,18,200
08-07-2022 16:05,6348081944690,6348081944690,08-07-2022 16:05,08-07-2022 17:26,81,5,5,0,0,2,3,16,200
29-07-2022 16:27,1120743137982,1120743137982,29-07-2022 16:27,29-07-2022 17:57,90,0,0,4,4,1,2,17,200
26-07-2022 18:09,5564091377190,5564091377190,26-07-2022 18:09,26-07-2022 19:29,80,0,0,5,5,2,3,17,200
27-07-2022 18:46,5333305410525,5333305410525,27-07-2022 18:46,27-07-2022 20:25,99,1,1,0,0,1,2,16,200
08-07-2022 12:30,1895876467668,1895876467668,08-07-2022 12:30,08-07-2022 13:02,32,9,9,6,6,2,2,16,404
22-07-2022 11:26,3015906880555,3015906880555,22-07-2022 11:26,22-07-2022 12:51,85,9,9,7,7,1,3,18,300
30-07-2022 12:44,6607477270539,6607477270539,30-07-2022 12:44,30-07-2022 14:08,84,1,1,1,1,2,1,18,300
11-07-2022 17:13,3423354925524,3423354925524,11-07-2022 17:13,11-07-2022 18:34,81,9,9,5,5,1,1,16,200
07-07-2022 14:13,6369168994156,6369168994156,07-07-2022 14:13,07-07-2022 15:08,55,3,3,0,0,1,3,17,404
01-07-2022 06:29,1199459294224,1199459294224,01-07-2022 06:29,01-07-2022 07:52,83,9,9,8,8,2,2,16,200
17-07-2022 08:28,8696183757292,8696183757292,17-07-2022 08:28,17-07-2022 09:38,70,6,6,7,7,2,1,16,200
02-07-2022 06:02,6825196542762,6825196542762,02-07-2022 06:02,02-07-2022 07:04,62,0,0,2,2,1,2,18,200
09-07-2022 14:43,6258101775782,6258101775782,09-07-2022 14:43,09-07-2022 15:45,62,1,1,9,9,1,2,16,500
01-07-2022 14:33,9115530591416,9115530591416,01-07-2022 14:33,01-07-2022 16:06,93,2,2,8,8,2,2,18,500
28-07-2022 13:15,0592151862963,0592151862963,28-07-2022 13:15,28-07-2022 14:36,81,6,6,6,6,1,2,18,200
25-07-2022 16:54,8086480603012,8086480603012,25-07-2022 16:54,25-07-2022 17:24,30,0,0,0,0,2,2,18,200
09-07-2022 18:52,9856464691659,9856464691659,09-07-2022 18:52,09-07-2022 20:16,84,5,5,6,6,1,1,16,500
25-07-2022 09:31,7520683925884,7520683925884,25-07-2022 09:31,25-07-2022 09:31,0,6,6,9,9,2,1,16,200
20-07-2022 19:17,6917001820236,6917001820236,20-07-2022 19:17,20-07-2022 19:20,3,7,7,4,4,2,2,18,200
03-07-2022 09:16,7744493444036,7744493444036,03-07-2022 09:16,03-07-2022 09:18,2,9,9,1,1,2,2,17,404
