start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
20-06-2021 20:19,3897044746066,3897044746066,20-06-2021 20:19,20-06-2021 21:43,84,0,0,8,8,2,1,16,200
09-06-2021 05:32,1862406118699,1862406118699,09-06-2021 05:32,09-06-2021 06:27,55,2,2,3,3,1,3,17,300
04-06-2021 07:12,3181978835445,3181978835445,04-06-2021 07:12,04-06-2021 08:45,93,9,9,0,0,1,2,16,200
11-06-2021 15:38,5540718625764,5540718625764,11-06-2021 15:38,11-06-2021 15:50,12,6,6,1,1,1,3,16,200
26-06-2021 15:50,2315525376396,2315525376396,26-06-2021 15:50,26-06-2021 17:18,88,5,5,1,1,2,1,17,200
24-06-2021 06:06,8981493734069,8981493734069,24-06-2021 06:06,24-06-2021 07:39,93,2,2,9,9,1,2,16,200
16-06-2021 05:32,3557289586482,3557289586482,16-06-2021 05:32,16-06-2021 06:16,44,1,1,0,0,2,3,18,200
26-06-2021 04:01,8546433259245,8546433259245,26-06-2021 04:01,26-06-2021 04:14,13,6,6,9,9,1,3,16,200
19-06-2021 16:03,4396704587318,4396704587318,19-06-2021 16:03,19-06-2021 16:35,32,1,1,7,7,2,3,18,404
08-06-2021 11:24,3449089392159,3449089392159,08-06-2021 11:24,08-06-2021 12:54,90,9,9,0,0,1,3,17,500
05-06-2021 02:06,2725880806369,2725880806369,05-06-2021 02:06,05-06-2021 03:34,88,6,6,9,9,2,1,16,404
08-06-2021 16:03,2886893886015,2886893886015,08-06-2021 16:03,08-06-2021 16:28,25,7,7,0,0,2,2,17,300
28-06-2021 23:33,3984726489698,3984726489698,28-06-2021 23:33,29-06-2021 00:43,70,2,2,8,8,1,3,16,200
18-06-2021 22:39,1456614342732,1456614342732,18-06-2021 22:39,18-06-2021 23:12,33,5,5,7,7,1,3,18,404
27-06-2021 19:35,7788210320691,7788210320691,27-06-2021 19:35,27-06-2021 20:49,74,7,7,4,4,2,1,16,300
19-06-2021 14:52,7935090308574,7935090308574,19-06-2021 14:52,19-06-2021 14:53,1,3,3,8,8,2,1,16,200
02-06-2021 12:41,4807900652457,4807900652457,02-06-2021 12:41,02-06-2021 14:10,89,8,8,0,0,1,2,18,200
