start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
26-02-2022 11:26,0400968945258,0400968945258,26-02-2022 11:26,26-02-2022 11:32,6,1,1,8,8,1,1,16,300
23-02-2022 19:37,5118600873215,5118600873215,23-02-2022 19:37,23-02-2022 20:35,58,9,9,3,3,2,2,16,404
07-02-2022 13:39,9836066157236,9836066157236,07-02-2022 13:39,07-02-2022 14:47,68,3,3,4,4,2,3,17,300
07-02-2022 06:53,2365482143727,2365482143727,07-02-2022 06:53,07-02-2022 07:48,55,8,8,2,2,2,2,18,300
12-02-2022 20:15,8780356828970,8780356828970,12-02-2022 20:15,12-02-2022 20:48,33,7,7,0,0,1,1,18,300
07-02-2022 06:11,5843369036671,5843369036671,07-02-2022 06:11,07-02-2022 06:51,40,0,0,5,5,1,3,16,500
20-02-2022 01:15,6231087428243,6231087428243,20-02-2022 01:15,20-02-2022 01:20,5,9,9,8,8,2,2,18,200
23-02-2022 08:14,1698688126709,1698688126709,23-02-2022 08:14,23-02-2022 08:46,32,8,8,7,7,1,3,16,200
13-02-2022 02:13,2964831920849,2964831920849,13-02-2022 02:13,13-02-2022 02:42,29,9,9,0,0,2,3,18,200
21-02-2022 14:44,5361299888395,5361299888395,21-02-2022 14:44,21-02-2022 15:57,73,8,8,5,5,2,3,17,300
01-02-2022 11:55,9154606779924,9154606779924,01-02-2022 11:55,01-02-2022 11:59,4,8,8,5,5,1,2,17,200
27-02-2022 20:07,6913772314909,6913772314909,27-02-2022 20:07,27-02-2022 20:50,43,6,6,2,2,2,1,16,200
25-02-2022 21:16,9620905060648,9620905060648,25-02-2022 21:16,25-02-2022 22:36,80,2,2,9,9,1,1,16,200
24-02-2022 16:36,4717985200471,4717985200471,24-02-2022 16:36,24-02-2022 17:11,35,4,4,8,8,1,2,18,500
12-02-2022 20:48,1529757259123,1529757259123,12-02-2022 20:48,12-02-2022 21:46,58,5,5,9,9,2,2,18,500
22-02-2022 07:17,5949049560105,5949049560105,22-02-2022 07:17,22-02-2022 07:51,34,7,7,5,5,1,2,16,404
04-02-2022 07:07,4784488309926,4784488309926,04-02-2022 07:07,04-02-2022 07:32,25,7,7,0,0,1,2,16,200
18-02-2022 00:53,0673420844212,0673420844212,18-02-2022 00:53,18-02-2022 01:32,39,6,6,8,8,2,3,16,404
04-02-2022 13:41,7951541473301,7951541473301,04-02-2022 13:41,04-02-2022 14:38,57,0,0,4,4,1,3,17,200
20-02-2022 16:44,3538950281540,3538950281540,20-02-2022 16:44,20-02-2022 17:55,71,6,6,6,6,1,1,18,300
06-02-2022 20:20,1415802580783,1415802580783,06-02-2022 20:20,06-02-2022 21:17,57,6,6,7,7,2,1,17,200
02-02-2022 02:31,7016199487740,7016199487740,02-02-2022 02:31,02-02-2022 03:09,38,5,5,5,5,1,2,16,200
04-02-2022 21:28,1730547106805,1730547106805,04-02-2022 21:28,04-02-2022 22:54,86,5,5,5,5,1,1,17,200
08-02-2022 15:17,1537530274238,1537530274238,08-02-2022 15:17,08-02-2022 16:04,47,4,4,9,9,1,3,16,200
