start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
10-01-2019 19:49,8713844348888,8713844348888,10-01-2019 19:49,10-01-2019 21:19,90,8,8,3,3,1,3,16,404
13-01-2019 17:30,1539668366147,1539668366147,13-01-2019 17:30,13-01-2019 19:07,97,5,5,3,3,2,1,16,404
11-01-2019 23:19,0462659154728,0462659154728,11-01-2019 23:19,12-01-2019 00:33,74,6,6,7,7,1,2,16,200
04-01-2019 02:36,0253810371511,0253810371511,04-01-2019 02:36,04-01-2019 03:47,71,5,5,9,9,2,3,16,200
21-01-2019 08:13,7639673694549,7639673694549,21-01-2019 08:13,21-01-2019 08:42,29,2,2,8,8,2,2,18,500
29-01-2019 01:06,9290381282907,9290381282907,29-01-2019 01:06,29-01-2019 01:57,51,8,8,8,8,1,2,16,500
13-01-2019 16:37,7255934844777,7255934844777,13-01-2019 16:37,13-01-2019 18:05,88,2,2,9,9,2,2,16,500
16-01-2019 17:20,9898494482279,9898494482279,16-01-2019 17:20,16-01-2019 17:50,30,9,9,8,8,2,2,17,200
20-01-2019 07:35,4053271015995,4053271015995,20-01-2019 07:35,20-01-2019 08:48,73,4,4,4,4,1,3,16,200
25-01-2019 05:35,8700362230885,8700362230885,25-01-2019 05:35,25-01-2019 05:52,17,6,6,1,1,2,1,16,404
23-01-2019 05:54,7419229333018,7419229333018,23-01-2019 05:54,23-01-2019 06:42,48,2,2,2,2,1,2,16,300
07-01-2019 16:33,2082006581148,2082006581148,07-01-2019 16:33,07-01-2019 17:37,64,9,9,8,8,2,2,16,500
21-01-2019 23:58,5374927093049,5374927093049,21-01-2019 23:58,22-01-2019 00:05,7,7,7,1,1,2,3,18,200
11-01-2019 21:03,5238728945747,5238728945747,11-01-2019 21:03,11-01-2019 21:25,22,2,2,2,2,1,2,16,500
06-01-2019 11:18,5498548738858,5498548738858,06-01-2019 11:18,06-01-2019 11:47,29,4,4,9,9,1,2,16,300
04-01-2019 18:52,9615058575046,9615058575046,04-01-2019 18:52,04-01-2019 19:37,45,1,1,1,1,1,1,18,200
14-01-2019 23:53,8047475203193,8047475203193,14-01-2019 23:53,15-01-2019 00:51,58,8,8,7,7,2,2,16,300
29-01-2019 17:55,3332580001893,3332580001893,29-01-2019 17:55,29-01-2019 18:38,43,5,5,4,4,1,1,16,200
01-01-2019 00:35,9383701805208,9383701805208,01-01-2019 00:35,01-01-2019 01:32,57,1,1,7,7,2,1,16,404
27-01-2019 17:52,3109074894215,3109074894215,27-01-2019 17:52,27-01-2019 18:57,65,1,1,7,7,1,1,16,200
27-01-2019 02:01,3481835976292,3481835976292,27-01-2019 02:01,27-01-2019 02:45,44,3,3,4,4,2,3,16,404
03-01-2019 23:11,6822677484513,6822677484513,03-01-2019 23:11,04-01-2019 00:07,56,9,9,4,4,1,1,16,200
17-01-2019 21:34,5205971065881,5205971065881,17-01-2019 21:34,17-01-2019 21:50,16,9,9,5,5,2,1,18,404
17-01-2019 15:01,5410957284326,5410957284326,17-01-2019 15:02,17-01-2019 15:36,35,2,2,8,8,2,3,17,200
13-01-2019 21:20,3148521401848,3148521401848,13-01-2019 21:20,13-01-2019 22:52,92,4,4,2,2,2,1,16,200
