start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
25-03-2022 12:06,7605193240386,7605193240386,25-03-2022 12:06,25-03-2022 12:33,27,7,7,8,8,1,1,16,500
29-03-2022 15:54,5076807479653,5076807479653,29-03-2022 15:54,29-03-2022 16:08,14,5,5,8,8,2,2,18,404
29-03-2022 18:12,2992057269161,2992057269161,29-03-2022 18:12,29-03-2022 18:31,19,6,6,5,5,1,3,18,200
12-03-2022 09:09,2322668818131,2322668818131,12-03-2022 09:09,12-03-2022 10:43,94,9,9,9,9,2,1,16,404
24-03-2022 08:50,9004284308506,9004284308506,24-03-2022 08:50,24-03-2022 10:13,83,7,7,9,9,2,1,16,300
30-03-2022 22:01,1615349708040,1615349708040,30-03-2022 22:01,30-03-2022 22:54,53,8,8,9,9,1,2,18,200
22-03-2022 19:51,7913821481551,7913821481551,22-03-2022 19:51,22-03-2022 21:02,71,6,6,3,3,1,1,17,200
29-03-2022 10:37,1378040658389,1378040658389,29-03-2022 10:37,29-03-2022 12:07,90,6,6,9,9,2,3,18,500
15-03-2022 11:48,0384498792866,0384498792866,15-03-2022 11:48,15-03-2022 12:01,13,6,6,3,3,1,1,16,200
03-03-2022 23:27,2454101908917,2454101908917,03-03-2022 23:27,04-03-2022 00:01,34,4,4,4,4,2,2,18,200
05-03-2022 17:00,5852071061364,5852071061364,05-03-2022 17:00,05-03-2022 17:47,47,4,4,7,7,1,1,16,404
10-03-2022 15:53,4266143310207,4266143310207,10-03-2022 15:53,10-03-2022 16:43,50,2,2,2,2,2,2,18,404
28-03-2022 13:12,3947389776712,3947389776712,28-03-2022 13:12,28-03-2022 13:45,33,8,8,3,3,1,1,18,300
19-03-2022 00:23,2496492947589,2496492947589,19-03-2022 00:23,19-03-2022 01:23,60,3,3,0,0,2,1,17,200
13-03-2022 18:32,1491933275750,1491933275750,13-03-2022 18:32,13-03-2022 19:40,68,8,8,7,7,1,1,16,500
05-03-2022 07:05,5721904623163,5721904623163,05-03-2022 07:05,05-03-2022 08:31,86,8,8,4,4,2,1,18,200
08-03-2022 21:23,0479807422035,0479807422035,08-03-2022 21:23,08-03-2022 21:47,24,5,5,4,4,2,3,16,300
10-03-2022 07:44,4617756962163,4617756962163,10-03-2022 07:44,10-03-2022 07:50,6,3,3,2,2,2,3,17,200
11-03-2022 05:26,4817497592950,4817497592950,11-03-2022 05:26,11-03-2022 07:02,96,1,1,2,2,2,2,16,200
25-03-2022 23:19,7858515841011,7858515841011,25-03-2022 23:19,26-03-2022 00:03,44,8,8,8,8,2,1,16,404
12-03-2022 01:51,6246988715458,6246988715458,12-03-2022 01:51,12-03-2022 03:24,93,2,2,4,4,2,2,16,200
21-03-2022 15:40,4824344370676,4824344370676,21-03-2022 15:40,21-03-2022 16:37,57,6,6,1,1,2,2,16,500
09-03-2022 09:49,5909497986519,5909497986519,09-03-2022 09:49,09-03-2022 09:55,6,2,2,1,1,1,2,18,200
13-03-2022 19:12,3426337793029,3426337793029,13-03-2022 19:12,13-03-2022 19:18,6,3,3,3,3,1,2,17,200
29-03-2022 01:56,5820878456043,5820878456043,29-03-2022 01:56,29-03-2022 02:43,47,0,0,5,5,2,1,16,200
04-03-2022 06:29,2017577070474,2017577070474,04-03-2022 06:29,04-03-2022 07:52,83,5,5,5,5,2,2,16,500
30-03-2022 17:14,7126470115515,7126470115515,30-03-2022 17:14,30-03-2022 17:24,10,2,2,6,6,1,2,16,200
02-03-2022 11:42,7631756183685,7631756183685,02-03-2022 11:42,02-03-2022 12:50,68,7,7,9,9,2,1,16,404
28-03-2022 10:27,9129988622015,9129988622015,28-03-2022 10:27,28-03-2022 10:27,0,7,7,8,8,1,1,16,300
15-03-2022 08:06,4069176462723,4069176462723,15-03-2022 08:06,15-03-2022 09:15,69,9,9,9,9,2,1,18,200
26-03-2022 04:36,6930625893409,6930625893409,26-03-2022 04:36,26-03-2022 05:39,63,0,0,2,2,2,2,17,200
02-03-2022 18:40,4410961855342,4410961855342,02-03-2022 18:40,02-03-2022 19:16,36,2,2,6,6,1,2,16,200
03-03-2022 04:41,0310655372489,0310655372489,03-03-2022 04:41,03-03-2022 04:55,14,3,3,0,0,2,2,16,200
02-03-2022 13:19,6472465818789,6472465818789,02-03-2022 13:19,02-03-2022 13:21,2,9,9,6,6,1,1,16,300
03-03-2022 07:23,3191679843897,3191679843897,03-03-2022 07:23,03-03-2022 08:04,41,0,0,0,0,1,3,16,500
03-03-2022 15:06,5751000960714,5751000960714,03-03-2022 15:06,03-03-2022 15:42,36,2,2,8,8,2,2,18,200
13-03-2022 05:38,7722462001515,7722462001515,13-03-2022 05:38,13-03-2022 06:58,80,4,4,4,4,2,3,16,200
28-03-2022 16:10,3609991833376,3609991833376,28-03-2022 16:10,28-03-2022 16:52,42,2,2,3,3,1,2,18,200
20-03-2022 21:25,8218805899038,8218805899038,20-03-2022 21:25,20-03-2022 22:12,47,1,1,1,1,2,3,17,500
21-03-2022 05:58,5559709813896,5559709813896,21-03-2022 05:59,21-03-2022 07:23,85,7,7,7,7,2,2,17,500
22-03-2022 10:32,4387867363081,4387867363081,22-03-2022 10:32,22-03-2022 11:01,29,3,3,0,0,1,2,16,200
20-03-2022 08:09,4601016816258,4601016816258,20-03-2022 08:09,20-03-2022 09:01,52,9,9,0,0,1,1,18,200
15-03-2022 16:16,3769286365033,3769286365033,15-03-2022 16:16,15-03-2022 16:28,12,4,4,6,6,2,2,16,500
04-03-2022 04:56,0142382263427,0142382263427,04-03-2022 04:56,04-03-2022 06:20,84,4,4,6,6,2,3,16,300
17-03-2022 11:55,0016842440904,0016842440904,17-03-2022 11:55,17-03-2022 13:03,68,2,2,7,7,2,1,18,200
16-03-2022 14:24,4951127131997,4951127131997,16-03-2022 14:24,16-03-2022 14:44,20,6,6,1,1,1,2,16,200
15-03-2022 01:25,5939295399321,5939295399321,15-03-2022 01:25,15-03-2022 03:03,98,0,0,0,0,1,3,17,500
15-03-2022 13:08,3882341326139,3882341326139,15-03-2022 13:08,15-03-2022 13:37,29,8,8,4,4,2,2,18,500
17-03-2022 03:08,2694574064091,2694574064091,17-03-2022 03:08,17-03-2022 04:36,88,7,7,6,6,1,2,16,200
12-03-2022 20:57,7628561402547,7628561402547,12-03-2022 20:57,12-03-2022 22:02,65,6,6,2,2,1,3,18,200
05-03-2022 07:57,3238871053435,3238871053435,05-03-2022 07:57,05-03-2022 08:00,3,1,1,4,4,2,1,17,200
28-03-2022 10:25,5984310828690,5984310828690,28-03-2022 10:25,28-03-2022 11:06,41,4,4,3,3,2,1,16,200
16-03-2022 15:12,5204295242438,5204295242438,16-03-2022 15:12,16-03-2022 15:32,20,7,7,6,6,2,2,16,500
13-03-2022 00:10,6657842900694,6657842900694,13-03-2022 00:10,13-03-2022 00:16,6,6,6,6,6,1,1,17,300
27-03-2022 02:08,2211282392766,2211282392766,27-03-2022 02:08,27-03-2022 02:51,43,8,8,3,3,2,2,16,200
27-03-2022 02:45,7137980593434,7137980593434,27-03-2022 02:45,27-03-2022 03:04,19,8,8,9,9,2,3,18,200
10-03-2022 18:53,8448779155965,8448779155965,10-03-2022 18:53,10-03-2022 20:17,84,9,9,7,7,2,2,16,404
03-03-2022 02:49,6826680791772,6826680791772,03-03-2022 02:49,03-03-2022 03:33,44,1,1,4,4,1,1,18,500
24-03-2022 10:25,3777601511626,3777601511626,24-03-2022 10:25,24-03-2022 10:42,17,2,2,9,9,2,2,18,200
21-03-2022 11:40,0960920419383,0960920419383,21-03-2022 11:40,21-03-2022 12:18,38,3,3,9,9,2,2,18,300
05-03-2022 13:33,2144765255310,2144765255310,05-03-2022 13:33,05-03-2022 14:19,46,4,4,3,3,2,3,16,404
27-03-2022 04:04,3500681934255,3500681934255,27-03-2022 04:04,27-03-2022 05:23,79,3,3,5,5,1,2,16,404
25-03-2022 11:29,6786714883237,6786714883237,25-03-2022 11:29,25-03-2022 13:00,91,1,1,3,3,1,1,17,200
11-03-2022 23:52,0830071661961,0830071661961,11-03-2022 23:52,12-03-2022 00:58,66,2,2,1,1,2,3,18,200
13-03-2022 00:15,2224407502021,2224407502021,13-03-2022 00:15,13-03-2022 01:14,59,9,9,2,2,2,1,16,300
05-03-2022 09:12,0870627910458,0870627910458,05-03-2022 09:12,05-03-2022 10:36,84,4,4,1,1,2,2,16,404
04-03-2022 22:20,0679396018684,0679396018684,04-03-2022 22:20,04-03-2022 23:48,88,6,6,6,6,2,1,18,200
15-03-2022 18:08,2989089025618,2989089025618,15-03-2022 18:08,15-03-2022 18:10,2,6,6,7,7,1,1,18,500
26-03-2022 05:19,1562516578769,1562516578769,26-03-2022 05:19,26-03-2022 06:52,93,8,8,6,6,2,2,18,200
17-03-2022 19:48,9081312278058,9081312278058,17-03-2022 19:48,17-03-2022 21:21,93,5,5,1,1,2,1,16,200
08-03-2022 19:13,6992480099263,6992480099263,08-03-2022 19:13,08-03-2022 20:12,59,5,5,7,7,1,1,17,500
20-03-2022 10:14,4146968758808,4146968758808,20-03-2022 10:14,20-03-2022 11:23,69,5,5,9,9,1,3,16,500
21-03-2022 13:18,4116518475219,4116518475219,21-03-2022 13:18,21-03-2022 13:42,24,8,8,7,7,1,2,16,300
02-03-2022 11:03,0261998400285,0261998400285,02-03-2022 11:03,02-03-2022 12:39,96,9,9,2,2,1,1,16,200
28-03-2022 02:45,2754414341245,2754414341245,28-03-2022 02:45,28-03-2022 04:21,96,5,5,4,4,1,3,18,200
29-03-2022 17:12,6352019738091,6352019738091,29-03-2022 17:12,29-03-2022 17:20,8,9,9,5,5,1,1,16,200
17-03-2022 19:14,5329019957139,5329019957139,17-03-2022 19:14,17-03-2022 20:19,65,2,2,5,5,2,1,16,200
28-03-2022 05:52,1525467091503,1525467091503,28-03-2022 05:52,28-03-2022 07:22,90,8,8,2,2,1,3,16,200
28-03-2022 13:00,2084101414364,2084101414364,28-03-2022 13:00,28-03-2022 14:34,94,3,3,9,9,1,1,16,200
26-03-2022 18:54,0307119056567,0307119056567,26-03-2022 18:54,26-03-2022 20:24,90,2,2,5,5,1,3,18,300
28-03-2022 11:41,3570064531268,3570064531268,28-03-2022 11:41,28-03-2022 12:53,72,1,1,5,5,2,3,16,200
29-03-2022 12:32,8298590369290,8298590369290,29-03-2022 12:32,29-03-2022 13:55,83,9,9,6,6,1,2,17,200
22-03-2022 05:52,0568857532062,0568857532062,22-03-2022 05:52,22-03-2022 07:27,95,6,6,5,5,1,2,18,500
08-03-2022 06:30,0840331021371,0840331021371,08-03-2022 06:30,08-03-2022 07:58,88,0,0,1,1,2,1,16,404
30-03-2022 03:18,9334875041279,9334875041279,30-03-2022 03:18,30-03-2022 04:04,46,6,6,9,9,2,2,16,200
06-03-2022 10:45,3864142184896,3864142184896,06-03-2022 10:45,06-03-2022 11:14,29,6,6,9,9,2,3,16,404
16-03-2022 15:26,0247682721843,0247682721843,16-03-2022 15:26,16-03-2022 17:01,95,4,4,4,4,2,3,17,300
14-03-2022 10:03,5861176595171,5861176595171,14-03-2022 10:03,14-03-2022 11:10,67,2,2,4,4,2,3,16,500
27-03-2022 06:39,4516604587216,4516604587216,27-03-2022 06:39,27-03-2022 06:40,1,3,3,3,3,2,1,16,500
30-03-2022 22:28,1721315889732,1721315889732,30-03-2022 22:28,30-03-2022 23:47,79,2,2,2,2,2,2,17,200
30-03-2022 19:44,1242592974407,1242592974407,30-03-2022 19:44,30-03-2022 19:57,13,3,3,7,7,2,1,16,200
09-03-2022 21:29,8406253132469,8406253132469,09-03-2022 21:29,09-03-2022 23:01,92,7,7,0,0,1,3,16,200
20-03-2022 07:49,2652024165216,2652024165216,20-03-2022 07:49,20-03-2022 09:04,75,1,1,4,4,2,1,17,200
08-03-2022 13:01,6117720662158,6117720662158,08-03-2022 13:01,08-03-2022 14:31,90,6,6,2,2,2,1,18,500
14-03-2022 11:00,0776684776124,0776684776124,14-03-2022 11:00,14-03-2022 12:30,90,0,0,3,3,2,2,16,500
27-03-2022 17:03,7270031029615,7270031029615,27-03-2022 17:03,27-03-2022 17:41,38,6,6,4,4,2,1,16,200
02-03-2022 06:30,6897636893615,6897636893615,02-03-2022 06:30,02-03-2022 07:06,36,2,2,9,9,2,1,18,200
17-03-2022 19:01,7970181078455,7970181078455,17-03-2022 19:01,17-03-2022 20:28,87,4,4,7,7,2,2,16,404
25-03-2022 08:48,7482392398609,7482392398609,25-03-2022 08:48,25-03-2022 09:01,13,4,4,0,0,2,2,17,200
