start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
12-04-2019 00:44,7614842456868,7614842456868,12-04-2019 00:44,12-04-2019 02:22,98,2,2,8,8,1,3,17,300
22-04-2019 11:10,6161290048096,6161290048096,22-04-2019 11:10,22-04-2019 12:36,86,9,9,7,7,1,2,16,200
08-04-2019 09:35,0232556208789,0232556208789,08-04-2019 09:35,08-04-2019 10:07,32,5,5,9,9,2,3,16,300
28-04-2019 09:08,5797336096814,5797336096814,28-04-2019 09:08,28-04-2019 10:44,96,4,4,3,3,1,2,16,404
16-04-2019 17:21,5409005724297,5409005724297,16-04-2019 17:21,16-04-2019 18:28,67,4,4,3,3,1,1,18,200
19-04-2019 13:47,5731584350267,5731584350267,19-04-2019 13:47,19-04-2019 13:50,3,7,7,9,9,2,1,18,200
11-04-2019 12:19,9136465573287,9136465573287,11-04-2019 12:19,11-04-2019 12:24,5,6,6,1,1,1,2,16,500
24-04-2019 19:04,3147653435175,3147653435175,24-04-2019 19:04,24-04-2019 19:37,33,0,0,6,6,2,3,18,200
25-04-2019 07:02,1930417741991,1930417741991,25-04-2019 07:02,25-04-2019 07:02,0,6,6,9,9,1,3,18,404
23-04-2019 12:52,3371412966132,3371412966132,23-04-2019 12:52,23-04-2019 13:16,24,7,7,9,9,1,2,16,300
11-04-2019 13:28,6340138357029,6340138357029,11-04-2019 13:28,11-04-2019 15:05,97,9,9,9,9,1,1,18,200
14-04-2019 10:53,6722276930895,6722276930895,14-04-2019 10:53,14-04-2019 11:13,20,1,1,5,5,1,3,16,404
28-04-2019 00:36,2163301148242,2163301148242,28-04-2019 00:36,28-04-2019 01:18,42,0,0,0,0,2,2,16,200
08-04-2019 11:54,8317510058402,8317510058402,08-04-2019 11:54,08-04-2019 12:26,32,5,5,5,5,2,2,18,200
24-04-2019 14:13,8550134841596,8550134841596,24-04-2019 14:13,24-04-2019 14:16,3,5,5,6,6,1,1,18,500
23-04-2019 12:48,5065488532401,5065488532401,23-04-2019 12:48,23-04-2019 13:11,23,7,7,2,2,1,2,16,500
10-04-2019 11:10,8677718486791,8677718486791,10-04-2019 11:10,10-04-2019 11:34,24,0,0,5,5,1,3,16,500
10-04-2019 22:38,8790109484984,8790109484984,10-04-2019 22:38,10-04-2019 23:11,33,7,7,6,6,2,1,18,200
21-04-2019 16:31,0383101527254,0383101527254,21-04-2019 16:31,21-04-2019 17:16,45,1,1,7,7,1,2,16,200
22-04-2019 03:22,8346895371461,8346895371461,22-04-2019 03:22,22-04-2019 03:50,28,9,9,6,6,1,1,17,200
06-04-2019 19:39,1665409711673,1665409711673,06-04-2019 19:39,06-04-2019 19:54,15,8,8,1,1,2,1,16,300
