start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction,service_type,release_cause_number,sip_response
05-03-2023 08:09,7510121442337,7510121442337,05-03-2023 08:09,05-03-2023 09:27,78,9,9,7,7,2,1,18,300
02-03-2023 07:33,6235691987272,6235691987272,02-03-2023 07:33,02-03-2023 08:23,50,7,7,4,4,2,3,17,500
24-03-2023 04:40,6772348456475,6772348456475,24-03-2023 04:40,24-03-2023 05:23,43,2,2,4,4,2,2,16,500
07-03-2023 11:27,6662642734382,6662642734382,07-03-2023 11:27,07-03-2023 11:30,3,4,4,9,9,2,1,16,300
27-03-2023 21:36,2250446124438,2250446124438,27-03-2023 21:36,27-03-2023 22:27,51,8,8,4,4,2,2,16,300
06-03-2023 20:31,4552117624090,4552117624090,06-03-2023 20:31,06-03-2023 21:18,47,2,2,4,4,1,1,16,500
19-03-2023 01:04,1805961634786,1805961634786,19-03-2023 01:04,19-03-2023 01:07,3,3,3,8,8,1,1,18,404
02-03-2023 16:11,8654657820812,8654657820812,02-03-2023 16:11,02-03-2023 17:22,71,4,4,4,4,2,2,17,300
22-03-2023 15:41,6552151713950,6552151713950,22-03-2023 15:41,22-03-2023 16:57,76,5,5,2,2,1,3,18,200
19-03-2023 11:42,4748299595390,4748299595390,19-03-2023 11:42,19-03-2023 12:42,60,0,0,4,4,2,2,16,200
13-03-2023 16:56,4196351301333,4196351301333,13-03-2023 16:56,13-03-2023 17:08,12,6,6,7,7,1,2,16,200
06-03-2023 17:23,0506194502283,0506194502283,06-03-2023 17:23,06-03-2023 17:49,26,2,2,5,5,1,3,16,300
16-03-2023 23:45,8002357708126,8002357708126,16-03-2023 23:45,16-03-2023 23:54,9,3,3,0,0,1,2,16,404
29-03-2023 05:13,9336261685671,9336261685671,29-03-2023 05:13,29-03-2023 06:33,80,4,4,4,4,1,2,18,200
18-03-2023 23:07,0323805311176,0323805311176,18-03-2023 23:07,19-03-2023 00:43,96,1,1,5,5,2,2,17,404
30-03-2023 10:19,4471503479227,4471503479227,30-03-2023 10:19,30-03-2023 11:40,81,8,8,7,7,1,3,18,200
06-03-2023 09:38,5953410488995,5953410488995,06-03-2023 09:38,06-03-2023 09:44,6,0,0,5,5,1,2,16,200
01-03-2023 21:41,7325637627200,7325637627200,01-03-2023 21:41,01-03-2023 23:06,85,1,1,4,4,2,1,16,200
12-03-2023 11:58,2684688468239,2684688468239,12-03-2023 11:58,12-03-2023 13:11,73,5,5,8,8,1,3,18,200
13-03-2023 14:47,2460376491471,2460376491471,13-03-2023 14:47,13-03-2023 15:04,17,9,9,5,5,1,3,17,200
20-03-2023 19:21,8456350148870,8456350148870,20-03-2023 19:21,20-03-2023 19:37,16,8,8,3,3,1,3,16,200
27-03-2023 01:14,1453344758900,1453344758900,27-03-2023 01:14,27-03-2023 01:31,17,2,2,9,9,1,3,18,200
08-03-2023 19:26,5670582904473,5670582904473,08-03-2023 19:26,08-03-2023 20:32,66,0,0,3,3,1,1,18,404
29-03-2023 11:05,7846950786970,7846950786970,29-03-2023 11:05,29-03-2023 11:56,51,1,1,7,7,2,1,18,500
20-03-2023 08:18,9024356702839,9024356702839,20-03-2023 08:18,20-03-2023 09:21,63,0,0,8,8,1,2,16,200
27-03-2023 12:42,1711290140964,1711290140964,27-03-2023 12:42,27-03-2023 12:42,0,1,1,3,3,2,1,16,200
19-03-2023 04:48,6759438694501,6759438694501,19-03-2023 04:48,19-03-2023 05:03,15,0,0,6,6,2,2,18,200
24-03-2023 02:45,0361439881158,0361439881158,24-03-2023 02:45,24-03-2023 04:17,92,6,6,0,0,1,1,16,200
29-03-2023 20:42,7766641872799,7766641872799,29-03-2023 20:42,29-03-2023 22:09,87,3,3,0,0,1,2,16,404
07-03-2023 11:03,5228123262207,5228123262207,07-03-2023 11:03,07-03-2023 11:08,5,9,9,1,1,2,2,18,200
18-03-2023 04:16,1966010437956,1966010437956,18-03-2023 04:16,18-03-2023 04:18,2,1,1,1,1,1,1,18,404
30-03-2023 16:56,2534828708514,2534828708514,30-03-2023 16:56,30-03-2023 17:16,20,8,8,5,5,1,2,18,200
16-03-2023 19:25,0244493412469,0244493412469,16-03-2023 19:25,16-03-2023 20:20,55,1,1,1,1,1,3,18,200
03-03-2023 13:36,6579011285644,6579011285644,03-03-2023 13:36,03-03-2023 14:11,35,6,6,5,5,2,1,18,200
17-03-2023 10:03,0460408026106,0460408026106,17-03-2023 10:03,17-03-2023 10:12,9,2,2,0,0,2,1,17,200
21-03-2023 11:13,0286251999098,0286251999098,21-03-2023 11:13,21-03-2023 11:29,16,0,0,3,3,2,1,16,404
02-03-2023 18:09,5845751538832,5845751538832,02-03-2023 18:09,02-03-2023 18:58,49,7,7,6,6,1,3,16,404
12-03-2023 04:42,9610923162828,9610923162828,12-03-2023 04:42,12-03-2023 06:09,87,2,2,4,4,1,1,18,200
29-03-2023 14:48,1871649077760,1871649077760,29-03-2023 14:48,29-03-2023 15:27,39,7,7,7,7,1,2,17,200
06-03-2023 15:59,5245119664821,5245119664821,06-03-2023 15:59,06-03-2023 17:31,92,8,8,6,6,2,3,18,200
23-03-2023 08:07,5528390393437,5528390393437,23-03-2023 08:07,23-03-2023 08:08,1,5,5,4,4,2,2,16,300
30-03-2023 02:37,0981765738284,0981765738284,30-03-2023 02:37,30-03-2023 03:56,79,0,0,4,4,1,3,16,200
08-03-2023 23:07,5015800735989,5015800735989,08-03-2023 23:07,09-03-2023 00:24,77,2,2,6,6,2,2,18,200
07-03-2023 18:57,4071624107933,4071624107933,07-03-2023 18:57,07-03-2023 20:07,70,6,6,7,7,1,2,17,200
01-03-2023 12:55,8787567920421,8787567920421,01-03-2023 12:55,01-03-2023 13:41,46,9,9,2,2,1,2,16,500
14-03-2023 08:20,4412342500846,4412342500846,14-03-2023 08:20,14-03-2023 08:20,0,6,6,8,8,2,3,16,500
23-03-2023 08:27,6518727390784,6518727390784,23-03-2023 08:27,23-03-2023 09:10,43,4,4,4,4,2,3,17,200
14-03-2023 16:32,2348940276508,2348940276508,14-03-2023 16:32,14-03-2023 17:59,87,8,8,3,3,1,1,16,200
29-03-2023 06:42,9367728533790,9367728533790,29-03-2023 06:42,29-03-2023 06:59,17,7,7,9,9,1,1,16,200
11-03-2023 01:24,5235415071985,5235415071985,11-03-2023 01:24,11-03-2023 02:19,55,2,2,7,7,1,1,18,200
14-03-2023 06:33,3937065862100,3937065862100,14-03-2023 06:33,14-03-2023 07:32,59,4,4,5,5,1,3,16,200
13-03-2023 14:15,9697056645631,9697056645631,13-03-2023 14:15,13-03-2023 15:37,82,2,2,8,8,2,3,18,200
27-03-2023 19:43,7710812998014,7710812998014,27-03-2023 19:43,27-03-2023 20:17,34,0,0,0,0,2,2,18,404
29-03-2023 19:24,2141207586922,2141207586922,29-03-2023 19:24,29-03-2023 20:10,46,3,3,6,6,2,2,18,300
11-03-2023 05:36,3700312409016,3700312409016,11-03-2023 05:36,11-03-2023 06:33,57,1,1,0,0,1,2,16,200
03-03-2023 02:07,7574077441240,7574077441240,03-03-2023 02:07,03-03-2023 02:27,20,5,5,4,4,2,1,18,200
05-03-2023 08:32,9671604525718,9671604525718,05-03-2023 08:32,05-03-2023 09:03,31,9,9,0,0,1,1,18,200
28-03-2023 13:08,0265578737792,0265578737792,28-03-2023 13:08,28-03-2023 13:53,45,6,6,3,3,1,3,16,200
20-03-2023 08:27,6827462551972,6827462551972,20-03-2023 08:27,20-03-2023 09:28,61,1,1,4,4,1,2,16,200
05-03-2023 20:27,9368650711984,9368650711984,05-03-2023 20:27,05-03-2023 20:31,4,3,3,5,5,2,1,18,300
15-03-2023 00:01,6555441098853,6555441098853,15-03-2023 00:01,15-03-2023 00:10,9,1,1,2,2,2,3,18,200
03-03-2023 14:18,8946655763049,8946655763049,03-03-2023 14:18,03-03-2023 14:45,27,4,4,7,7,2,3,16,200
06-03-2023 16:54,7386264866059,7386264866059,06-03-2023 16:54,06-03-2023 18:05,71,6,6,7,7,2,1,17,404
27-03-2023 18:03,1724350353158,1724350353158,27-03-2023 18:03,27-03-2023 18:23,20,2,2,8,8,2,2,18,200
25-03-2023 12:32,9518920149738,9518920149738,25-03-2023 12:32,25-03-2023 12:33,1,4,4,6,6,2,3,18,404
01-03-2023 03:39,3731369846263,3731369846263,01-03-2023 03:39,01-03-2023 05:11,92,1,1,8,8,1,3,17,404
07-03-2023 22:30,5941954474254,5941954474254,07-03-2023 22:30,08-03-2023 00:01,91,1,1,0,0,2,1,18,300
04-03-2023 19:56,9923920158150,9923920158150,04-03-2023 19:56,04-03-2023 20:37,41,6,6,4,4,2,2,16,200
26-03-2023 02:05,5258727019220,5258727019220,26-03-2023 02:05,26-03-2023 03:06,61,8,8,3,3,2,2,16,200
18-03-2023 06:58,4181803101248,4181803101248,18-03-2023 06:58,18-03-2023 07:11,13,1,1,5,5,1,1,17,404
30-03-2023 06:38,6107215520651,6107215520651,30-03-2023 06:38,30-03-2023 08:16,98,7,7,2,2,1,2,16,200
23-03-2023 00:49,7906155876508,7906155876508,23-03-2023 00:49,23-03-2023 01:11,22,7,7,6,6,1,2,17,200
07-03-2023 11:40,4601332945607,4601332945607,07-03-2023 11:40,07-03-2023 13:16,96,7,7,0,0,1,3,18,200
16-03-2023 02:00,5318363339852,5318363339852,16-03-2023 02:00,16-03-2023 03:38,98,8,8,0,0,1,2,16,200
25-03-2023 06:47,5815827523395,5815827523395,25-03-2023 06:47,25-03-2023 07:15,28,2,2,7,7,1,1,18,200
09-03-2023 22:46,5767532771371,5767532771371,09-03-2023 22:46,09-03-2023 22:54,8,9,9,8,8,2,2,18,200
01-03-2023 11:41,3831210470734,3831210470734,01-03-2023 11:41,01-03-2023 12:42,61,0,0,7,7,1,2,18,300
12-03-2023 06:26,2854372934470,2854372934470,12-03-2023 06:26,12-03-2023 07:14,48,8,8,7,7,2,1,16,200
20-03-2023 21:20,1763884312289,1763884312289,20-03-2023 21:20,20-03-2023 21:26,6,5,5,6,6,2,1,17,300
26-03-2023 19:13,0950930538384,0950930538384,26-03-2023 19:13,26-03-2023 19:37,24,3,3,1,1,2,2,16,200
24-03-2023 01:00,2684274573837,2684274573837,24-03-2023 01:00,24-03-2023 01:20,20,0,0,6,6,2,2,16,404
16-03-2023 06:09,3266937526784,3266937526784,16-03-2023 06:09,16-03-2023 07:26,77,1,1,5,5,2,3,16,500
03-03-2023 07:59,4300878078686,4300878078686,03-03-2023 07:59,03-03-2023 08:41,42,1,1,0,0,2,3,16,404
24-03-2023 22:36,6857054133527,6857054133527,24-03-2023 22:36,24-03-2023 23:28,52,9,9,9,9,2,2,18,200
26-03-2023 21:04,4554531634982,4554531634982,26-03-2023 21:04,26-03-2023 21:41,37,0,0,8,8,1,1,16,404
21-03-2023 12:36,7285406761137,7285406761137,21-03-2023 12:36,21-03-2023 14:11,95,9,9,2,2,2,1,18,200
20-03-2023 15:10,4442095497903,4442095497903,20-03-2023 15:10,20-03-2023 15:44,34,4,4,7,7,1,2,17,200
15-03-2023 08:05,6268473760322,6268473760322,15-03-2023 08:05,15-03-2023 08:20,15,4,4,9,9,1,3,18,200
22-03-2023 05:46,7111873874403,7111873874403,22-03-2023 05:46,22-03-2023 07:08,82,3,3,3,3,2,1,16,300
09-03-2023 16:57,0929499106768,0929499106768,09-03-2023 16:57,09-03-2023 18:18,81,0,0,4,4,1,2,18,500
12-03-2023 08:29,1838264753782,1838264753782,12-03-2023 08:29,12-03-2023 09:38,69,2,2,5,5,1,3,18,300
19-03-2023 07:19,8060612515919,8060612515919,19-03-2023 07:19,19-03-2023 08:01,42,2,2,7,7,2,2,16,404
05-03-2023 03:44,7822499881338,7822499881338,05-03-2023 03:44,05-03-2023 05:04,80,3,3,3,3,1,3,18,500
06-03-2023 01:49,2971585931094,2971585931094,06-03-2023 01:49,06-03-2023 01:54,5,1,1,7,7,2,3,17,300
04-03-2023 00:59,1915653223371,1915653223371,04-03-2023 00:59,04-03-2023 01:44,45,2,2,7,7,1,3,16,200
17-03-2023 20:06,7072440853325,7072440853325,17-03-2023 20:06,17-03-2023 21:29,83,9,9,9,9,2,1,18,404
06-03-2023 10:51,6809973597456,6809973597456,06-03-2023 10:52,06-03-2023 12:04,73,6,6,5,5,1,2,16,200
04-03-2023 20:03,3277086343413,3277086343413,04-03-2023 20:03,04-03-2023 20:11,8,9,9,9,9,2,1,16,200
25-03-2023 22:17,4739268731606,4739268731606,25-03-2023 22:17,25-03-2023 23:48,91,0,0,4,4,2,1,16,200
23-03-2023 18:29,9636148941931,9636148941931,23-03-2023 18:29,23-03-2023 18:59,30,9,9,0,0,2,1,18,200
22-03-2023 22:39,4026044975305,4026044975305,22-03-2023 22:39,23-03-2023 00:18,99,1,1,7,7,2,2,16,200
15-03-2023 21:20,4310211761823,4310211761823,15-03-2023 21:20,15-03-2023 22:38,78,3,3,4,4,1,3,16,404
30-03-2023 06:32,9546692287507,9546692287507,30-03-2023 06:32,30-03-2023 07:51,79,8,8,2,2,1,1,16,500
30-03-2023 13:08,1767237269283,1767237269283,30-03-2023 13:08,30-03-2023 13:30,22,6,6,2,2,2,1,16,200
05-03-2023 22:26,2367984702783,2367984702783,05-03-2023 22:26,05-03-2023 22:40,14,6,6,6,6,2,2,16,404
21-03-2023 08:35,0808206750366,0808206750366,21-03-2023 08:35,21-03-2023 10:11,96,5,5,6,6,1,3,18,200
30-03-2023 21:27,1078282101801,1078282101801,30-03-2023 21:27,30-03-2023 23:02,95,7,7,5,5,1,1,18,200
28-03-2023 13:40,7277555645445,7277555645445,28-03-2023 13:40,28-03-2023 14:07,27,3,3,1,1,1,2,16,300
18-03-2023 03:29,2018584112985,2018584112985,18-03-2023 03:29,18-03-2023 03:29,0,4,4,4,4,1,3,18,404
25-03-2023 10:47,4713740002275,4713740002275,25-03-2023 10:47,25-03-2023 10:51,4,0,0,3,3,2,3,18,200
27-03-2023 04:11,7009200778846,7009200778846,27-03-2023 04:11,27-03-2023 04:22,11,6,6,1,1,1,3,17,200
15-03-2023 23:11,6418122880771,6418122880771,15-03-2023 23:11,15-03-2023 23:11,0,1,1,4,4,1,3,16,200
04-03-2023 19:19,6831171829106,6831171829106,04-03-2023 19:19,04-03-2023 19:24,5,7,7,7,7,2,3,18,200
03-03-2023 14:10,4988124112826,4988124112826,03-03-2023 14:10,03-03-2023 15:37,87,1,1,1,1,2,3,16,300
18-03-2023 10:24,8199993926483,8199993926483,18-03-2023 10:24,18-03-2023 10:54,30,1,1,0,0,1,3,18,200
05-03-2023 07:34,8199105274509,8199105274509,05-03-2023 07:34,05-03-2023 07:40,6,9,9,9,9,1,2,18,300
30-03-2023 12:23,8668001602884,8668001602884,30-03-2023 12:23,30-03-2023 12:24,1,5,5,1,1,1,2,16,404
24-03-2023 05:56,8674720303089,8674720303089,24-03-2023 05:56,24-03-2023 07:02,66,0,0,7,7,2,3,16,300
02-03-2023 09:47,2758353762255,2758353762255,02-03-2023 09:47,02-03-2023 10:46,59,2,2,9,9,1,3,18,200
13-03-2023 20:09,1780692366843,1780692366843,13-03-2023 20:09,13-03-2023 20:35,26,4,4,7,7,2,2,18,500
13-03-2023 04:49,9299909327922,9299909327922,13-03-2023 04:49,13-03-2023 06:05,76,9,9,2,2,1,2,16,200
17-03-2023 20:12,9475432617564,9475432617564,17-03-2023 20:12,17-03-2023 20:20,8,8,8,2,2,2,1,16,200
12-03-2023 03:16,5565935610640,5565935610640,12-03-2023 03:16,12-03-2023 04:04,48,3,3,7,7,2,3,17,300
07-03-2023 07:12,2100498342991,2100498342991,07-03-2023 07:12,07-03-2023 08:32,80,1,1,9,9,1,1,18,200
24-03-2023 03:17,1863656549710,1863656549710,24-03-2023 03:17,24-03-2023 04:31,74,7,7,8,8,2,1,18,200
19-03-2023 03:02,3193024482156,3193024482156,19-03-2023 03:02,19-03-2023 04:12,70,7,7,9,9,2,1,16,500
19-03-2023 23:59,1906709873356,1906709873356,19-03-2023 23:59,20-03-2023 01:28,89,6,6,0,0,2,3,16,200
29-03-2023 15:07,8447124575281,8447124575281,29-03-2023 15:07,29-03-2023 16:17,70,7,7,0,0,1,1,18,200
07-03-2023 20:01,3777222117185,3777222117185,07-03-2023 20:01,07-03-2023 20:18,17,1,1,9,9,1,3,18,500
22-03-2023 03:57,8249060248477,8249060248477,22-03-2023 03:57,22-03-2023 04:21,24,4,4,1,1,2,1,16,200
24-03-2023 11:13,7479340741976,7479340741976,24-03-2023 11:13,24-03-2023 11:25,12,0,0,8,8,2,3,16,200
06-03-2023 21:08,9160520004757,9160520004757,06-03-2023 21:08,06-03-2023 21:29,21,6,6,0,0,1,2,16,404
19-03-2023 16:53,4166444384831,4166444384831,19-03-2023 16:53,19-03-2023 17:16,23,0,0,8,8,2,1,16,404
09-03-2023 11:30,6100298989286,6100298989286,09-03-2023 11:30,09-03-2023 12:36,66,5,5,4,4,2,1,18,200
03-03-2023 03:07,1512178985388,1512178985388,03-03-2023 03:07,03-03-2023 03:32,25,2,2,3,3,1,3,18,200
04-03-2023 01:17,8956895700989,8956895700989,04-03-2023 01:17,04-03-2023 02:16,59,1,1,8,8,1,2,18,200
25-03-2023 05:38,2382104810950,2382104810950,25-03-2023 05:38,25-03-2023 07:14,96,1,1,9,9,1,2,18,200
14-03-2023 13:59,8860313187659,8860313187659,14-03-2023 13:59,14-03-2023 14:35,36,0,0,8,8,1,2,18,404
