start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
30-03-2018 03:07,4039364498127,4039364498127,30-03-2018 03:07,30-03-2018 04:31,84,5,5,2,2,2
11-03-2018 10:01,8319551996667,8319551996667,11-03-2018 10:01,11-03-2018 10:30,29,9,9,5,5,2
28-03-2018 00:40,2441114109387,2441114109387,28-03-2018 00:41,28-03-2018 01:03,23,5,5,3,3,1
11-03-2018 20:29,3670907116303,3670907116303,11-03-2018 20:29,11-03-2018 20:46,17,2,2,2,2,1
01-03-2018 23:14,0894295044597,0894295044597,01-03-2018 23:14,02-03-2018 00:08,54,6,6,5,5,1
09-03-2018 13:45,0103510298893,0103510298893,09-03-2018 13:45,09-03-2018 15:02,77,0,0,7,7,1
23-03-2018 22:42,7787541999151,7787541999151,23-03-2018 22:42,23-03-2018 23:17,35,0,0,2,2,1
12-03-2018 12:16,5496556688246,5496556688246,12-03-2018 12:16,12-03-2018 12:19,3,0,0,3,3,2
19-03-2018 21:23,6679395851554,6679395851554,19-03-2018 21:23,19-03-2018 21:54,31,0,0,7,7,1
24-03-2018 18:05,6305709272002,6305709272002,24-03-2018 18:05,24-03-2018 18:53,48,9,9,5,5,1
21-03-2018 03:31,3462771330667,3462771330667,21-03-2018 03:31,21-03-2018 04:05,34,4,4,3,3,1
29-03-2018 20:25,0208365375400,0208365375400,29-03-2018 20:25,29-03-2018 20:47,22,8,8,1,1,2
16-03-2018 01:10,3653032949429,3653032949429,16-03-2018 01:10,16-03-2018 01:22,12,3,3,1,1,1
01-03-2018 03:35,2090195878219,2090195878219,01-03-2018 03:35,01-03-2018 05:03,88,4,4,2,2,2
07-03-2018 03:39,5911250601201,5911250601201,07-03-2018 03:39,07-03-2018 05:07,88,6,6,9,9,1
24-03-2018 02:57,3122854212223,3122854212223,24-03-2018 02:57,24-03-2018 04:28,91,6,6,1,1,2
24-03-2018 20:29,7006736607277,7006736607277,24-03-2018 20:30,24-03-2018 20:32,3,2,2,6,6,1
26-03-2018 00:07,8355467321306,8355467321306,26-03-2018 00:07,26-03-2018 00:47,40,8,8,3,3,2
07-03-2018 00:51,0535221146443,0535221146443,07-03-2018 00:51,07-03-2018 02:11,80,6,6,7,7,1
29-03-2018 10:01,9846792213308,9846792213308,29-03-2018 10:01,29-03-2018 10:14,13,0,0,4,4,1
13-03-2018 18:50,8991053489999,8991053489999,13-03-2018 18:50,13-03-2018 19:48,58,4,4,5,5,2
16-03-2018 09:57,5584297760632,5584297760632,16-03-2018 09:57,16-03-2018 10:00,3,0,0,4,4,2
04-03-2018 13:12,9383501901808,9383501901808,04-03-2018 13:12,04-03-2018 14:37,85,3,3,4,4,1
06-03-2018 10:03,2597956249823,2597956249823,06-03-2018 10:03,06-03-2018 11:12,69,6,6,4,4,2
15-03-2018 13:38,5768118183667,5768118183667,15-03-2018 13:38,15-03-2018 14:00,22,4,4,6,6,1
22-03-2018 15:50,3805934856898,3805934856898,22-03-2018 15:50,22-03-2018 16:47,57,7,7,2,2,1
18-03-2018 04:54,9840092656185,9840092656185,18-03-2018 04:54,18-03-2018 05:57,63,2,2,1,1,1
08-03-2018 09:59,7176439387784,7176439387784,08-03-2018 09:59,08-03-2018 10:14,15,4,4,9,9,1
08-03-2018 09:14,4703187907516,4703187907516,08-03-2018 09:14,08-03-2018 09:20,6,6,6,2,2,2
19-03-2018 00:58,4106288205403,4106288205403,19-03-2018 00:59,19-03-2018 01:58,60,1,1,9,9,2
21-03-2018 05:55,3468692231010,3468692231010,21-03-2018 05:55,21-03-2018 07:32,97,7,7,1,1,1
30-03-2018 17:43,0685200510674,0685200510674,30-03-2018 17:43,30-03-2018 18:45,62,9,9,1,1,1
28-03-2018 21:45,5794223553176,5794223553176,28-03-2018 21:45,28-03-2018 22:04,19,0,0,4,4,1
09-03-2018 08:46,6644421938865,6644421938865,09-03-2018 08:46,09-03-2018 10:12,86,2,2,7,7,1
17-03-2018 14:11,9731871567941,9731871567941,17-03-2018 14:11,17-03-2018 15:43,92,0,0,6,6,2
16-03-2018 10:13,5702046297684,5702046297684,16-03-2018 10:13,16-03-2018 11:08,55,5,5,5,5,2
14-03-2018 16:11,5547604073266,5547604073266,14-03-2018 16:11,14-03-2018 17:09,58,3,3,9,9,1
10-03-2018 11:58,2908471881898,2908471881898,10-03-2018 11:58,10-03-2018 13:33,95,2,2,2,2,1
15-03-2018 05:34,6720886478330,6720886478330,15-03-2018 05:34,15-03-2018 07:12,98,6,6,7,7,2
07-03-2018 18:06,4248113662354,4248113662354,07-03-2018 18:06,07-03-2018 18:45,39,6,6,7,7,1
24-03-2018 00:49,2860256959350,2860256959350,24-03-2018 00:49,24-03-2018 02:25,96,7,7,0,0,1
21-03-2018 12:17,8931919091405,8931919091405,21-03-2018 12:17,21-03-2018 13:47,90,7,7,3,3,2
06-03-2018 17:00,9407194797301,9407194797301,06-03-2018 17:00,06-03-2018 18:29,89,3,3,7,7,1
26-03-2018 05:54,1443221897477,1443221897477,26-03-2018 05:54,26-03-2018 06:32,38,0,0,5,5,1
12-03-2018 11:42,4333374537904,4333374537904,12-03-2018 11:42,12-03-2018 13:09,87,2,2,5,5,2
20-03-2018 13:28,5722270494419,5722270494419,20-03-2018 13:28,20-03-2018 14:53,85,5,5,4,4,1
02-03-2018 10:18,7261619876308,7261619876308,02-03-2018 10:18,02-03-2018 11:50,92,3,3,4,4,1
08-03-2018 05:34,5645793775087,5645793775087,08-03-2018 05:34,08-03-2018 07:06,92,5,5,4,4,1
22-03-2018 05:06,9202459011116,9202459011116,22-03-2018 05:06,22-03-2018 05:32,26,0,0,7,7,1
27-03-2018 11:11,0826720799913,0826720799913,27-03-2018 11:11,27-03-2018 11:42,31,9,9,0,0,2
11-03-2018 18:01,2494047073541,2494047073541,11-03-2018 18:01,11-03-2018 18:47,46,4,4,1,1,2
27-03-2018 02:26,9818947092125,9818947092125,27-03-2018 02:26,27-03-2018 04:00,94,4,4,8,8,1
